P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
2344_3,20,100,46,74,95,82,100,4,86,8,8,86,52,15,33,60,38,63,59,66,29,9,2,39,54,31,34,33,21,3,4,9,72,71,96,3,52,19,84,32,88,24,76,64,69,36,45,4,86,2,99,51,28,87,26,92,75,0,87,0,14,35,98,4,6,93,34,18,72,48,40,30,52,80,31,75,83,26,1,70,82,64,62,64,4,2,83,61,78,16,94,41,1,10,69,9,26,95,36,24,62,20,21,19,93,93,2,68,88,48,86,37,7,53,11,46,52,39,35,54
2344_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2345_0,4,91,9,83,54,89,88,28,17,55,47,85,5,82,79,74,72,68,91,58,36,23,45,36,36,96,48,44,53,44,96,62,17,88,82,83,62,9,35,33,61,59,75,61,8,12,21,56,97,91,21,34,49,48,51,72,86,81,97,98,24,46,90,23,39,51,15,26,0,21,42,6,39,41,12,21,97,89,13,30,79,8,57,48,20,80,58,29,54,22,97,31,51,39,21,27,89,37,59,40,49,11,7,53,71,70,39,88,36,28,56,57,58,67,51,28,91,95,74,43
2345_1,62,49,81,98,92,4,62,10,4,58,99,69,20,53,27,56,72,9,24,61,29,5,23,67,16,11,73,88,65,43,19,40,98,60,7,23,39,32,49,5,69,36,52,56,97,54,38,21,92,66,72,37,75,19,71,87,3,39,18,61,85,83,44,89,31,32,29,34,10,50,100,27,55,8,44,28,87,80,59,68,38,77,75,82,36,34,23,52,86,31,55,76,58,12,88,97,30,95,50,18,0,46,72,18,87,0,16,21,69,90,87,24,18,9,69,27,18,50,18,58
2345_2,57,27,79,68,4,87,3,4,85,95,41,96,67,65,82,34,51,27,40,70,48,40,1,44,87,57,57,97,15,31,1,85,57,45,21,51,10,19,69,86,30,95,61,100,74,95,18,91,20,14,65,52,1,42,43,48,51,82,33,56,96,71,88,98,19,6,64,63,20,82,78,28,98,70,34,87,61,77,29,33,0,37,1,22,97,10,35,93,52,42,89,13,89,77,59,71,81,60,78,66,79,46,71,43,32,62,3,73,74,69,27,47,82,31,80,80,33,16,90,44
2345_3,60,5,47,77,63,56,78,2,95,13,10,37,12,46,47,89,16,67,9,73,9,48,39,37,70,98,30,55,4,83,31,96,58,0,8,37,100,72,45,66,86,59,4,97,9,80,62,90,73,93,44,58,44,99,42,42,60,78,92,80,78,43,42,40,47,41,64,66,56,73,56,22,12,28,48,14,43,58,77,2,31,52,16,23,40,87,98,64,3,37,93,62,80,59,73,91,3,22,78,62,78,25,59,19,50,1,18,46,41,28,79,72,6,19,92,73,55,17,75,66
2345_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2346_0,61,5,37,86,91,73,82,23,99,24,32,53,93,21,97,76,0,86,77,34,64,62,91,4,46,37,79,49,39,42,29,60,41,32,58,79,31,57,95,61,69,16,29,15,27,54,17,97,30,72,11,45,20,66,8,80,4,6,9,5,43,41,62,25,86,31,66,49,20,64,67,48,35,11,93,47,91,20,87,80,73,25,25,54,5,24,99,23,52,83,50,52,6,43,65,37,11,91,71,56,20,60,51,99,18,29,59,18,51,78,59,29,25,16,43,49,5,49,90,57
2346_1,24,54,39,56,93,81,23,80,76,49,3,55,64,42,78,79,26,31,30,43,47,68,59,19,21,94,77,20,4,5,79,5,71,22,17,78,75,27,58,70,47,3,9,15,57,63,40,87,35,85,78,93,51,84,77,85,97,56,80,21,13,25,95,64,70,61,13,28,28,11,70,46,72,91,74,27,77,21,6,64,79,14,83,59,70,6,57,45,71,44,12,95,41,12,62,43,89,31,97,63,90,72,64,16,0,68,26,99,66,98,5,51,57,13,23,51,71,30,61,85
2346_2,62,30,83,48,66,98,61,88,13,90,31,65,15,3,62,8,32,93,46,87,6,25,7,84,47,69,25,26,42,78,31,76,51,100,45,32,62,59,66,81,96,23,43,63,46,81,23,54,64,56,22,74,49,79,85,10,43,88,69,86,72,40,20,56,48,46,57,57,52,27,64,71,71,74,48,95,7,10,35,72,11,26,26,40,53,72,34,12,70,12,64,90,18,49,46,92,57,84,67,64,18,89,74,79,26,70,18,3,75,9,62,43,32,8,27,2,44,53,70,36
2346_3,10,9,54,22,60,7,58,83,80,77,27,66,94,27,15,16,40,8,74,66,37,15,39,37,97,56,73,40,35,70,86,17,75,98,72,45,64,7,40,18,76,49,6,92,21,39,37,16,14,72,87,50,47,77,26,98,40,77,75,86,63,9,5,30,32,64,17,51,47,24,98,28,3,50,65,28,68,55,39,36,81,82,46,20,95,63,97,55,77,76,95,3,88,79,44,35,37,63,16,59,93,81,63,75,2,26,38,96,18,25,65,9,57,41,89,42,68,54,81,82
2346_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2347_0,11,17,84,2,45,17,14,90,95,51,98,91,60,31,46,23,29,5,8,53,80,81,65,34,96,94,43,54,21,58,38,17,29,13,52,80,68,32,87,96,42,81,48,79,33,25,7,88,36,96,57,41,45,16,87,35,7,2,18,13,5,67,40,89,83,31,44,9,50,79,31,83,33,13,49,99,1,20,22,67,56,16,19,29,66,48,35,49,42,88,66,0,60,20,26,93,50,18,37,22,11,91,42,44,1,3,32,59,98,43,9,31,37,13,48,40,9,73,51,73
2347_1,76,57,0,5,57,24,39,17,68,74,40,0,88,100,33,68,59,36,77,95,5,37,100,97,40,44,45,32,53,10,65,70,39,79,3,62,50,90,4,66,41,22,25,67,100,48,37,52,61,31,63,51,55,19,11,2,85,55,79,3,95,34,78,93,98,82,88,83,35,16,39,62,68,90,73,80,39,97,11,38,38,94,86,51,41,48,54,34,61,74,82,41,14,21,94,27,55,4,90,27,17,73,14,42,67,28,4,70,81,10,24,25,87,50,64,76,66,72,32,89
2347_2,95,93,96,79,2,20,4,85,56,66,3,81,32,25,37,65,28,15,7,99,28,60,95,48,28,11,78,59,91,45,5,81,55,61,25,84,97,95,52,63,4,71,7,59,10,32,22,15,95,67,30,87,100,87,78,74,6,40,4,81,40,68,42,35,27,77,92,97,51,96,63,100,16,13,58,92,4,20,66,84,53,68,49,40,10,56,8,87,31,5,87,87,17,62,92,56,6,91,18,31,35,99,46,59,75,7,10,15,14,45,11,64,86,42,70,4,45,29,83,91
2347_3,64,0,37,90,79,99,38,36,36,0,16,37,85,24,38,57,83,30,72,44,33,33,30,70,59,87,2,72,68,55,100,73,72,84,29,33,0,76,82,96,47,96,72,17,38,32,14,80,86,86,86,69,20,32,49,63,69,82,17,21,20,93,21,46,36,0,53,42,97,90,83,10,45,0,5,81,22,54,70,26,94,21,89,65,59,58,35,46,99,0,82,11,88,17,46,48,10,6,61,82,2,70,27,49,43,50,48,18,25,68,47,81,34,53,47,59,65,88,50,1
2347_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2348_0,36,77,94,99,17,47,66,71,12,19,59,68,95,7,85,39,100,73,22,6,20,51,14,76,8,60,39,48,9,33,64,23,89,29,50,84,11,78,61,32,65,21,98,47,80,79,29,85,30,42,93,73,12,23,33,48,20,98,75,51,96,94,94,87,39,62,95,15,44,59,12,60,59,86,100,1,69,6,61,89,9,87,55,32,54,9,12,81,22,88,62,14,48,3,32,63,83,47,25,80,95,42,96,29,97,7,7,34,13,20,16,29,23,2,42,72,85,76,15,62
2348_1,8,27,94,35,57,10,69,2,24,98,74,50,71,12,89,39,25,16,18,77,64,18,98,41,46,45,72,70,5,98,48,74,87,86,70,86,61,63,49,85,16,74,44,80,59,54,100,70,26,33,18,86,79,75,18,4,12,4,53,57,39,80,0,17,95,76,86,56,26,20,45,71,60,35,77,16,29,36,77,91,12,73,1,32,20,25,8,75,23,6,10,56,47,86,87,99,65,73,22,14,41,7,67,28,49,1,99,95,43,14,52,23,58,6,73,20,100,1,15,18
2348_2,26,69,10,5,45,91,13,8,4,74,34,63,87,34,41,11,88,64,33,69,21,19,3,50,80,54,34,8,57,44,10,5,47,22,23,18,86,52,41,61,36,35,99,13,53,62,73,43,94,79,87,21,6,6,51,72,84,71,50,2,97,34,98,17,53,99,31,67,23,91,92,7,59,19,55,22,66,48,7,28,38,45,36,39,63,21,23,79,81,34,23,4,36,38,58,49,62,38,17,88,36,23,70,52,20,100,40,49,41,92,8,56,10,69,6,58,42,20,37,89
2348_3,43,82,45,61,21,57,87,0,58,70,14,51,1,38,100,14,13,3,71,2,35,41,45,30,34,40,96,25,74,94,26,54,70,72,34,23,29,2,82,27,97,38,73,7,51,98,92,81,25,15,23,94,22,82,91,24,98,89,24,26,49,75,36,23,47,41,8,97,3,19,11,93,16,57,40,67,57,26,37,88,0,26,57,6,28,82,10,71,43,9,13,52,22,26,7,67,66,63,43,46,5,56,86,96,36,64,44,15,42,34,98,48,100,6,11,28,34,97,54,56
2348_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2349_0,96,64,6,69,36,3,39,24,28,73,49,36,76,96,6,68,10,5,18,39,39,68,43,90,49,47,20,52,62,53,24,43,52,34,84,25,11,12,69,91,16,83,18,42,17,53,59,38,86,70,10,92,1,25,75,87,60,30,44,36,2,77,82,94,31,99,91,30,75,2,12,57,9,86,69,90,43,51,76,40,20,50,98,20,67,62,3,52,65,31,100,2,4,83,48,86,14,69,14,34,87,11,47,71,23,73,33,45,49,45,49,91,84,44,76,95,26,76,16,37
2349_1,46,91,86,59,40,96,60,77,24,52,61,68,9,92,88,12,6,78,63,5,79,6,93,15,65,2,34,75,94,28,39,13,2,94,37,63,56,16,88,45,42,89,84,0,10,44,2,78,13,65,14,60,63,86,74,62,65,21,80,36,40,24,47,85,24,29,12,32,93,15,99,78,64,38,28,81,3,75,36,93,39,37,34,96,34,99,47,11,43,30,68,38,18,33,45,96,99,74,45,27,52,28,96,10,98,10,90,34,87,81,43,75,61,80,70,71,10,77,24,36
2349_2,78,99,80,71,34,77,5,62,74,63,21,61,92,9,85,83,78,87,53,51,95,85,16,92,32,71,72,64,59,79,41,53,62,93,13,6,23,3,28,54,55,41,91,80,65,78,68,23,41,84,59,63,14,58,94,53,48,55,78,86,64,95,43,70,13,12,32,8,11,85,19,49,53,78,4,57,14,62,32,34,16,97,72,24,13,85,85,4,70,84,84,15,53,44,69,61,40,67,95,44,21,92,47,98,78,67,44,61,12,66,57,26,95,74,56,90,18,78,33,17
2349_3,91,16,66,46,31,62,64,57,9,85,76,10,46,0,28,70,67,74,25,43,33,54,60,8,37,1,99,42,29,69,45,35,87,86,49,18,63,43,4,17,83,51,53,2,80,45,57,40,68,6,28,17,7,17,34,68,56,94,29,2,49,10,9,36,89,63,16,90,99,95,56,82,98,24,7,72,34,38,11,27,75,86,99,12,0,55,37,91,48,71,1,65,31,2,20,50,12,37,12,18,3,50,98,47,47,3,89,79,98,75,44,61,100,3,24,89,93,30,10,82
2349_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2350_0,14,76,71,23,26,31,52,99,55,57,56,91,13,98,93,86,31,63,41,14,43,41,63,21,35,42,70,30,98,50,7,37,25,36,7,59,53,51,62,86,8,29,73,81,75,54,12,51,12,17,29,6,67,76,38,42,16,72,67,94,1,65,5,12,44,21,19,81,12,77,49,18,69,80,32,81,91,12,77,28,72,16,20,35,50,10,12,31,66,88,10,97,46,26,79,66,1,94,91,72,28,55,44,1,75,82,70,7,95,68,90,91,95,16,24,50,1,88,18,90
2350_1,21,77,97,27,30,10,36,52,56,93,62,94,40,79,10,9,76,30,33,12,68,51,32,12,10,79,84,99,96,48,29,24,79,10,75,2,45,27,13,80,69,77,76,94,87,85,67,57,86,23,98,88,24,16,33,65,82,27,99,67,75,33,13,61,40,93,53,30,88,35,21,74,66,11,88,20,68,33,96,45,69,22,39,3,72,61,42,71,18,96,97,28,1,55,63,21,57,14,69,97,36,7,96,7,85,56,34,22,39,85,77,78,52,53,38,14,8,52,20,11
2350_2,58,66,38,93,77,32,14,51,22,5,78,84,72,87,10,69,17,77,21,28,49,94,64,4,92,48,24,31,41,85,62,16,60,79,67,20,26,45,40,17,78,9,23,51,43,92,70,92,14,33,37,27,18,27,65,45,17,76,67,85,96,96,4,16,13,43,28,44,30,100,37,27,15,14,90,78,22,27,96,45,90,27,28,39,43,68,23,22,9,77,25,33,41,14,8,51,10,36,84,21,80,34,84,9,63,82,62,92,13,60,8,40,71,81,79,17,53,79,18,20
2350_3,57,71,59,26,63,90,83,81,37,3,49,8,45,100,88,6,47,37,79,72,43,78,59,51,39,34,54,90,34,10,28,84,47,65,58,16,85,91,40,98,85,88,57,47,24,10,40,23,10,91,99,94,0,33,38,22,13,75,50,51,73,33,39,57,87,5,38,76,95,40,29,72,91,41,38,15,16,58,28,31,73,29,96,96,29,2,60,76,68,35,87,93,52,37,98,83,18,32,72,94,49,33,11,23,4,80,47,35,22,41,71,7,42,93,89,33,57,3,80,95
2350_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2351_0,21,26,93,88,31,66,32,46,100,19,30,80,7,18,92,88,78,45,44,46,87,76,1,43,24,40,95,48,45,69,96,12,75,100,76,56,93,22,20,68,55,31,69,32,57,52,7,8,98,35,90,16,84,40,38,74,40,79,48,28,99,55,47,33,53,61,47,89,41,30,80,28,93,78,74,53,20,91,81,66,80,65,98,92,57,62,2,68,42,66,79,87,11,16,57,81,20,63,45,29,77,74,69,47,36,84,80,21,67,65,1,97,29,19,26,79,32,11,4,85
2351_1,78,36,93,88,87,35,27,66,71,32,70,31,80,67,67,43,3,18,18,11,57,23,8,19,17,20,2,47,90,29,13,28,64,38,34,30,83,47,82,3,58,63,86,39,52,12,97,70,0,62,3,51,8,75,0,64,40,65,68,85,8,4,21,20,29,86,75,83,54,53,38,65,51,18,81,9,90,82,54,39,99,35,7,22,16,70,76,49,54,97,3,31,10,39,61,96,65,34,28,4,64,67,33,44,60,73,82,9,77,52,89,10,64,37,62,61,8,61,0,0
2351_2,50,26,22,23,12,96,96,87,1,94,65,39,61,82,59,70,15,57,58,55,78,45,6,10,94,88,15,70,51,55,17,13,41,99,41,90,90,76,44,64,34,53,56,66,62,20,41,10,36,13,17,90,82,69,5,15,3,10,59,66,0,16,94,82,41,53,85,91,13,14,37,79,72,66,15,26,38,87,82,39,52,50,76,11,5,52,10,4,93,91,22,84,18,93,90,81,79,12,27,16,83,68,63,23,50,6,66,15,66,16,13,7,38,28,12,83,88,29,83,93
2351_3,9,94,92,92,100,93,26,94,47,17,97,50,15,10,53,70,88,76,25,85,55,33,75,100,96,19,97,66,40,55,46,23,55,11,10,97,95,4,36,88,16,36,97,91,83,88,86,46,52,34,43,76,36,78,35,88,67,51,43,80,12,75,70,25,9,78,96,99,79,4,2,35,12,36,49,96,49,83,99,25,77,79,64,85,68,63,90,50,60,6,40,59,90,65,96,45,99,44,68,51,82,58,97,19,71,81,10,87,46,56,91,60,92,45,84,59,36,35,75,83
2351_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2352_0,2,71,99,5,89,81,30,75,12,3,95,11,18,61,12,64,3,5,28,24,31,35,65,18,93,86,48,68,88,65,21,50,70,57,20,60,33,34,32,84,89,15,11,37,17,43,23,57,28,48,36,2,52,14,73,91,10,35,27,64,90,81,92,44,26,46,17,50,45,12,45,28,61,12,54,18,6,46,23,77,77,3,52,50,3,56,75,20,16,86,80,5,39,63,2,31,2,59,51,83,65,40,19,64,18,36,94,16,63,44,2,72,20,59,91,47,7,84,16,80
2352_1,92,13,31,29,14,32,43,27,72,67,81,60,57,3,6,78,57,25,95,34,64,65,95,7,62,63,42,81,22,35,93,30,84,93,88,98,94,41,72,63,20,70,94,18,69,75,84,63,20,26,17,83,100,40,22,61,61,98,89,100,31,7,74,17,95,29,66,53,52,63,3,43,32,66,76,12,22,37,31,81,83,1,16,50,4,33,0,21,79,44,80,75,1,33,89,6,74,41,63,90,92,92,90,62,83,9,55,99,91,3,11,2,8,53,16,39,78,27,89,45
2352_2,88,45,64,61,97,9,76,66,36,87,64,13,79,76,6,94,79,27,59,42,45,9,18,47,65,80,52,34,80,60,93,69,12,94,31,87,12,4,95,32,65,1,59,7,24,11,62,90,30,87,10,43,76,10,3,87,78,29,19,55,77,93,43,85,22,11,18,43,13,40,55,18,59,45,92,62,56,66,100,36,6,0,13,92,51,12,16,2,54,58,52,36,35,31,50,62,82,72,26,64,63,7,62,61,25,16,39,51,56,34,50,76,92,68,57,10,2,36,50,85
2352_3,12,21,82,53,11,59,88,57,40,71,0,45,77,47,33,48,76,10,16,30,50,70,38,42,28,1,15,62,81,48,15,38,32,78,15,71,23,90,4,47,74,70,46,0,71,17,42,11,60,81,32,30,39,42,76,67,70,45,78,57,54,11,17,24,16,51,26,77,53,83,83,75,48,31,29,45,60,31,55,55,34,99,50,85,26,93,92,86,19,35,87,83,87,63,18,46,17,13,16,83,74,39,37,76,9,4,66,44,44,44,84,22,8,97,92,30,55,33,58,12
2352_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2353_0,62,11,90,84,85,3,83,22,6,79,65,1,9,78,14,56,9,13,7,16,95,68,6,14,30,97,98,1,61,84,76,43,59,63,33,64,76,79,25,51,16,23,28,1,98,47,13,26,51,50,71,22,5,13,13,29,75,19,17,35,41,44,56,23,23,13,16,31,96,12,66,51,23,13,22,27,16,38,69,28,34,94,7,41,23,4,25,67,11,97,51,50,90,3,48,21,29,77,82,41,39,6,39,77,87,24,42,48,70,62,16,50,94,15,31,13,31,48,78,31
2353_1,40,42,75,19,61,76,49,37,87,64,35,44,96,46,66,15,27,24,38,11,78,99,50,76,82,19,99,5,28,70,85,98,35,20,34,45,12,15,59,24,53,28,44,41,30,10,99,43,25,41,65,88,88,0,1,26,83,1,21,11,93,86,49,42,19,52,11,54,7,52,53,58,41,21,23,53,87,66,26,91,35,39,28,70,8,54,36,100,53,53,58,47,32,58,74,26,63,45,68,23,13,94,8,98,88,89,8,85,39,59,20,84,14,86,34,54,48,94,41,14
2353_2,51,53,44,58,72,3,22,8,43,86,21,20,15,44,43,52,25,83,84,18,41,48,2,25,37,72,18,37,86,70,78,98,41,72,39,15,32,12,67,70,2,81,28,96,4,2,31,56,29,90,23,60,80,9,32,68,53,75,51,76,34,0,6,50,91,31,77,49,22,7,57,66,80,4,54,91,26,68,59,66,23,61,10,66,90,20,86,40,89,83,97,89,16,42,15,81,91,20,40,12,48,96,97,46,3,25,75,14,42,55,51,4,56,96,85,30,65,87,71,7
2353_3,78,46,2,45,76,73,79,39,9,33,53,87,79,52,23,56,75,73,80,28,30,4,80,21,11,90,2,14,45,70,36,42,43,63,84,33,50,46,76,65,17,85,3,24,80,76,37,33,27,21,27,23,66,52,18,20,97,6,44,64,52,96,75,42,79,40,63,3,69,28,65,30,61,73,6,74,12,38,56,51,7,70,89,31,73,96,2,4,10,80,24,96,91,27,80,3,58,4,38,89,17,16,24,90,43,82,90,21,64,9,83,46,46,33,83,56,59,82,83,58
2353_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2354_0,47,66,64,19,16,6,43,43,99,77,58,33,20,6,19,73,48,30,8,27,93,77,94,53,80,42,33,3,16,62,75,28,14,83,8,11,66,41,6,76,69,18,61,69,38,5,33,87,37,0,19,2,32,14,28,28,30,11,19,52,52,82,6,26,34,58,99,96,42,35,32,84,21,35,14,47,65,31,60,71,50,22,44,71,21,21,53,61,33,100,39,38,30,59,94,43,46,21,51,51,75,61,57,84,14,79,80,49,74,37,12,71,91,86,30,4,33,6,85,41
2354_1,9,1,93,52,85,19,87,42,11,57,35,94,27,56,40,81,59,29,68,21,81,22,91,85,5,1,1,59,26,59,21,45,93,30,78,0,58,82,97,54,74,15,97,9,43,49,10,62,57,4,77,94,64,1,86,51,16,52,10,94,99,6,78,0,29,76,43,89,3,28,100,43,75,54,83,22,38,48,0,87,39,41,18,74,58,99,57,67,17,52,2,22,100,28,74,68,42,44,7,34,47,19,12,83,52,14,56,58,27,42,29,100,80,57,70,80,12,12,87,84
2354_2,41,40,87,12,27,58,73,50,37,37,95,58,11,41,78,68,33,35,85,2,100,89,10,45,23,56,34,66,49,2,28,57,59,99,41,99,94,31,40,94,85,58,79,99,7,51,59,31,59,45,65,96,72,88,61,31,35,88,5,27,17,63,75,83,100,13,4,4,89,54,89,28,97,16,86,54,52,77,29,51,61,19,73,96,91,47,51,98,19,82,0,60,33,96,66,75,9,83,13,0,25,99,61,98,67,19,25,33,31,39,82,92,46,79,5,82,43,81,86,4
2354_3,21,85,63,38,52,39,90,77,80,11,95,91,81,57,15,13,87,85,24,66,80,24,14,81,5,77,29,73,76,13,91,68,65,33,73,53,95,39,9,65,71,58,32,61,40,97,43,70,64,99,66,88,17,11,64,39,45,96,72,40,5,6,4,29,35,14,33,38,71,33,50,84,97,60,0,96,50,4,28,85,37,80,42,48,44,50,59,13,85,67,100,58,77,81,39,19,66,46,26,89,95,17,22,83,60,32,8,77,63,51,69,53,94,74,94,29,96,25,45,48
2354_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2355_0,91,18,62,0,4,54,7,77,13,96,84,74,70,70,75,3,24,32,45,85,44,54,91,21,5,5,19,63,46,67,85,9,13,61,43,66,75,86,88,72,71,29,31,73,81,97,18,18,45,89,93,66,72,84,38,90,26,71,33,82,88,49,97,68,59,43,100,85,86,88,36,19,93,94,37,39,22,89,22,83,20,63,6,69,66,33,69,34,55,8,56,17,67,72,79,35,63,99,43,54,30,61,34,82,13,6,20,80,20,81,74,21,12,80,36,70,96,93,8,96
2355_1,82,6,76,2,86,30,55,3,9,93,71,83,27,36,28,77,28,62,30,63,32,16,15,14,92,29,63,79,37,92,72,81,51,77,1,3,47,68,63,79,62,67,49,21,97,97,31,31,77,1,50,42,26,45,8,69,21,16,44,12,65,3,76,50,89,27,47,74,79,94,22,53,6,5,27,30,36,60,23,35,36,10,82,80,91,20,1,54,17,33,18,82,77,67,11,22,77,31,14,9,5,18,25,89,21,30,87,45,98,39,28,69,61,6,16,68,9,7,99,18
