P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
189_1,1,65,58,2,14,46,20,47,72,35,38,16,1,38,10,65,83,94,76,35,40,29,88,25,1,73,7,38,68,27,5,20,36,94,71,20,6,72,88,10,88,100,93,71,48,78,53,21,61,80,79,39,95,83,16,0,45,85,27,54,86,73,43,10,92,45,39,21,93,3,66,78,68,66,60,96,4,80,44,36,89,89,3,4,92,69,14,72,47,54,53,95,32,83,98,86,12,73,21,53,49,70,57,70,83,29,23,96,45,31,1,18,16,25,73,6,82,57,70,53
189_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
190_0,62,81,90,97,16,52,6,0,48,29,85,38,10,51,51,38,41,15,96,47,59,42,59,60,44,19,67,2,49,29,37,53,60,69,63,11,29,46,97,1,70,50,45,20,89,11,27,4,50,10,64,13,43,1,73,56,18,75,24,38,50,18,72,68,35,41,100,100,61,37,57,33,21,56,52,22,66,28,80,79,21,58,11,58,80,67,0,62,50,64,61,14,33,90,7,11,18,42,46,14,59,77,67,22,86,59,90,10,100,67,57,76,48,43,17,50,46,59,97,2
190_1,96,11,81,7,69,19,67,21,7,29,94,63,31,38,91,23,17,26,4,99,42,68,25,85,42,48,76,71,56,74,27,22,73,9,51,46,34,17,84,53,11,26,19,9,70,27,74,15,0,0,2,24,22,23,73,12,86,41,68,50,0,61,32,82,24,7,40,34,57,31,44,71,62,62,14,1,2,97,89,25,15,86,18,43,43,61,34,18,87,39,87,57,51,63,8,26,15,26,13,1,13,79,51,30,19,22,31,8,21,6,77,9,30,33,17,6,11,21,72,85
190_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
191_0,39,84,75,95,77,56,79,4,18,64,41,98,89,32,7,90,7,92,61,44,71,0,71,49,10,71,22,0,26,65,57,39,34,38,6,21,77,98,85,26,18,55,91,98,45,28,53,83,51,72,89,97,31,14,89,39,4,16,86,71,91,46,22,42,98,86,84,80,77,38,89,65,18,53,58,6,37,35,14,13,5,35,47,27,73,30,53,25,76,10,66,59,92,59,67,72,19,50,64,32,39,23,90,99,86,5,78,36,63,52,60,65,54,3,11,13,54,95,30,85
191_1,77,32,65,41,38,75,71,0,97,66,96,6,70,16,34,3,89,47,10,53,53,96,84,87,37,36,45,97,9,89,69,81,82,31,89,98,60,72,95,57,2,86,46,71,67,27,38,37,93,16,19,72,50,31,66,47,42,26,53,89,68,6,85,99,26,78,3,13,21,47,8,76,73,85,95,45,88,56,96,40,4,48,38,66,8,85,67,1,10,58,50,44,7,72,94,69,8,3,37,22,97,50,79,52,81,59,0,61,73,98,31,29,14,14,43,95,1,53,49,80
191_2,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129
191_3,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
191_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
192_0,71,97,29,46,74,44,17,65,75,19,70,21,100,24,51,33,66,33,63,23,89,45,92,77,6,47,35,46,10,53,26,100,74,87,74,10,76,96,42,93,6,20,78,73,33,28,71,21,59,39,35,67,58,32,27,71,57,50,86,62,74,5,74,31,58,51,48,23,42,95,76,33,67,80,10,31,65,3,68,55,19,57,48,97,52,83,92,43,52,27,83,94,61,93,70,58,71,12,19,67,8,99,1,92,64,68,30,88,34,81,23,62,13,44,69,26,54,73,86,41
192_1,86,57,85,66,91,61,2,9,21,86,56,63,84,46,57,21,18,55,13,83,76,10,26,38,42,56,53,56,75,59,100,64,89,88,38,71,59,47,14,60,90,6,66,78,37,4,31,25,45,47,31,6,74,24,66,3,47,35,45,17,66,71,4,96,65,49,81,29,36,7,34,0,6,61,92,97,68,76,11,44,4,34,53,9,85,56,32,27,48,100,54,5,44,46,76,12,73,57,30,17,55,6,34,73,31,56,90,83,71,28,99,86,44,28,86,42,32,32,30,80
192_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
193_0,47,30,65,51,26,99,5,27,51,16,54,60,38,62,13,60,76,95,41,13,57,15,36,62,22,15,51,81,88,61,76,33,18,13,38,41,34,74,7,72,34,43,54,84,0,82,7,29,28,65,96,21,2,70,39,50,62,45,73,34,14,38,24,11,19,31,57,25,58,12,17,98,43,28,91,75,35,3,7,19,60,72,64,32,60,2,69,14,22,82,93,20,58,1,51,23,37,58,38,85,19,10,1,34,31,77,12,13,94,69,8,27,34,60,65,9,20,77,88,23
193_1,94,96,78,36,27,4,83,29,93,76,20,67,4,75,14,71,44,36,25,15,93,77,89,97,56,62,83,69,69,96,18,78,47,2,13,63,26,35,86,78,30,92,46,85,4,61,10,1,19,25,51,51,18,38,94,91,34,58,92,58,62,62,80,94,45,20,98,38,37,51,44,6,86,53,91,2,47,36,34,22,38,83,30,57,13,16,72,73,6,53,25,93,91,94,3,42,93,0,72,23,99,48,17,72,79,37,35,44,0,0,25,90,8,30,74,35,23,20,14,46
193_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
194_0,51,28,53,33,89,6,93,22,39,39,45,53,87,42,96,48,56,95,13,25,59,85,16,13,45,56,93,2,28,60,33,34,29,54,87,20,28,60,67,23,94,14,57,57,99,22,92,92,45,75,72,55,95,83,34,41,34,100,10,40,83,28,90,47,58,76,10,43,35,47,44,51,14,76,54,99,83,81,47,36,0,3,31,60,15,49,29,21,91,98,39,63,11,18,51,86,48,83,72,67,90,43,88,59,5,91,64,33,84,49,88,14,82,77,45,28,50,41,84,88
194_1,12,44,90,90,36,47,44,31,50,30,51,21,20,76,43,66,24,39,80,12,68,43,59,83,17,77,86,81,40,17,92,53,60,65,56,42,11,14,23,50,11,61,63,22,63,14,62,24,46,65,99,16,77,33,54,90,99,30,17,28,44,33,30,46,71,10,55,6,48,95,5,34,60,8,96,84,85,79,98,3,71,32,9,21,60,97,44,100,27,28,17,34,38,43,73,80,14,19,37,82,98,44,11,51,99,64,51,40,89,57,70,7,52,64,64,11,89,32,48,74
194_2,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377
194_3,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
194_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
195_0,77,19,86,9,60,40,76,35,87,55,41,93,95,33,44,41,15,26,37,62,18,70,91,61,23,89,71,13,1,78,14,33,6,11,57,32,85,32,1,20,84,70,98,10,96,41,55,8,72,76,61,28,67,20,49,46,35,99,45,83,46,3,63,36,50,48,79,71,54,26,7,67,17,52,67,57,26,46,29,51,53,72,44,27,15,3,0,79,40,61,9,100,69,27,98,29,55,29,52,99,29,24,53,67,0,86,75,31,14,40,84,89,71,72,32,82,37,70,63,99
195_1,85,88,62,92,4,38,11,25,7,89,9,14,90,12,53,2,68,38,51,10,37,24,74,75,49,32,49,60,33,43,40,47,1,28,35,83,53,85,71,57,99,75,0,92,96,46,50,53,79,46,8,49,71,38,76,69,68,27,89,53,14,21,41,51,97,72,32,35,35,91,68,44,31,33,88,22,78,4,24,26,4,43,65,39,9,67,58,71,29,29,33,85,22,39,35,80,67,8,63,7,79,50,82,47,13,72,1,56,40,53,93,92,4,82,51,96,19,53,64,6
195_2,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448
195_3,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
195_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
196_0,38,75,69,65,100,61,31,16,57,17,33,25,52,32,50,6,71,4,71,78,76,34,65,29,11,63,5,68,5,47,37,98,99,11,19,69,80,45,9,93,21,23,19,83,26,45,65,10,5,18,29,6,42,17,84,71,54,22,75,60,67,65,70,47,34,4,69,18,57,18,34,32,96,12,14,15,20,40,85,8,84,94,90,100,79,21,81,74,77,44,81,88,56,91,40,46,34,77,13,88,37,55,16,34,97,13,16,54,88,81,82,22,84,35,45,23,82,63,96,91
196_1,32,61,73,84,29,80,62,52,92,65,15,88,52,95,94,48,21,7,92,11,35,98,84,7,2,73,65,2,16,34,99,19,15,12,26,52,89,94,68,69,41,24,96,84,38,51,93,30,45,52,15,11,8,58,84,60,97,48,87,14,58,13,92,63,61,95,15,85,11,98,52,81,65,83,37,53,55,77,63,26,94,67,18,86,30,61,5,19,76,3,75,3,3,73,53,40,9,77,52,50,1,0,26,21,79,74,52,77,43,82,13,82,2,45,63,43,78,71,35,16
196_2,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799,1799
196_3,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996
196_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
197_0,56,74,50,81,33,74,47,54,96,78,69,71,18,56,26,7,6,81,13,42,71,15,60,19,35,21,19,25,65,76,99,85,31,48,84,93,72,60,85,85,100,65,74,46,30,82,35,5,61,32,62,55,20,89,69,53,18,19,43,49,22,71,59,20,35,32,36,95,34,48,66,64,70,44,78,90,87,38,69,42,44,62,35,5,9,99,54,64,66,45,13,72,17,82,53,81,69,99,27,98,6,87,72,33,39,16,49,1,67,13,27,37,2,21,8,6,51,46,62,25
197_1,42,64,81,44,42,2,82,72,91,37,86,1,55,44,5,6,54,71,30,57,59,39,71,59,70,65,77,85,50,40,99,23,69,66,76,40,6,75,59,47,20,55,20,2,84,81,68,51,36,79,74,28,59,0,5,26,60,46,71,95,23,12,6,33,34,57,66,71,21,69,99,63,29,17,82,23,33,91,69,88,86,20,73,91,7,20,99,88,53,61,4,68,43,14,46,13,9,61,93,84,88,63,79,63,73,32,1,79,99,40,33,64,86,49,38,4,58,49,96,55
197_2,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255,3255
197_3,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
197_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
198_0,46,52,18,77,76,34,39,21,39,76,35,65,93,51,7,34,50,37,19,11,60,71,73,60,55,21,20,94,2,29,75,7,7,68,37,53,46,64,12,27,51,96,38,63,38,61,69,41,87,39,85,17,29,31,28,52,92,94,71,50,99,33,9,5,59,0,56,95,54,31,80,39,9,65,52,94,42,50,84,10,82,6,64,71,42,47,22,44,18,44,6,9,26,10,90,55,1,72,6,92,79,92,92,12,57,88,85,59,47,63,71,4,30,31,50,63,49,48,39,16
198_1,96,22,83,15,98,44,71,88,48,58,2,82,8,34,53,25,9,67,60,58,7,2,84,0,66,35,34,62,12,46,65,44,52,39,3,14,99,0,74,82,53,75,68,13,73,91,74,91,78,65,88,46,55,80,26,100,41,32,63,40,19,3,40,36,34,27,66,5,76,54,33,34,64,26,78,93,30,23,24,53,61,17,15,55,13,20,95,46,36,4,48,98,47,8,64,33,65,39,96,64,69,33,13,100,60,94,42,6,11,9,63,83,39,18,69,2,9,72,63,92
198_2,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615
198_3,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
198_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
199_0,59,62,44,73,43,38,66,8,57,20,6,3,46,92,84,88,35,60,86,69,23,38,74,38,60,13,52,83,57,77,55,50,32,52,0,97,38,57,70,29,74,2,14,83,63,95,60,10,37,38,8,99,40,93,81,48,86,54,55,75,84,92,4,31,11,37,42,68,90,53,38,38,42,5,67,70,30,8,23,56,54,44,77,15,85,28,89,50,31,79,4,82,55,95,94,42,92,82,99,50,68,87,29,79,96,60,52,0,77,58,29,77,26,83,59,73,74,15,89,47
199_1,68,31,70,88,59,25,94,94,78,28,43,15,21,10,34,47,41,83,61,36,53,75,75,52,75,21,79,71,19,26,14,84,58,64,49,40,64,31,68,83,14,75,82,67,5,1,84,21,79,62,98,54,19,93,22,57,53,24,86,34,7,83,13,86,88,82,0,92,9,89,32,50,86,35,17,30,36,36,94,52,1,98,77,32,3,17,56,92,71,26,79,13,20,100,15,16,6,80,55,38,59,89,0,62,74,96,80,24,58,48,79,41,5,39,53,79,11,17,81,44
