P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
86_1,81,37,36,73,38,99,50,18,42,91,35,58,86,97,67,62,78,60,1,49,61,82,84,75,21,55,75,35,7,95,96,38,9,49,53,60,84,74,49,24,24,92,40,80,48,34,76,20,31,69,34,73,14,18,91,97,78,62,68,62,98,63,46,94,16,97,59,4,10,22,54,78,91,59,66,82,18,14,9,5,94,10,3,13,71,17,91,28,45,34,70,50,71,23,77,99,23,86,73,10,29,73,61,62,75,57,99,27,78,19,23,6,45,50,36,19,61,66,41,50
86_2,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
86_3,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
86_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
87_0,11,76,46,13,32,87,100,22,78,30,47,7,25,61,63,58,9,34,3,19,40,79,36,84,29,12,22,35,96,52,41,7,25,6,11,93,37,95,42,99,45,92,77,84,63,81,42,65,30,75,80,78,98,59,46,17,71,79,26,40,93,64,66,64,20,90,3,69,30,70,34,4,63,13,69,24,32,45,19,38,25,59,60,62,49,88,29,70,37,34,20,61,13,33,18,87,18,29,69,38,33,55,63,77,62,99,73,5,41,0,74,36,2,66,69,84,80,15,96,81
87_1,55,38,16,44,74,34,30,36,78,33,73,57,57,45,0,97,35,49,66,85,67,25,44,82,86,31,13,13,73,44,92,67,27,93,92,22,80,36,29,41,43,83,90,40,59,1,49,26,3,99,88,74,7,86,85,90,20,74,53,36,69,43,87,19,54,24,76,8,77,39,67,39,56,70,10,26,45,30,5,19,89,76,54,96,6,9,71,64,99,9,98,33,38,29,71,65,73,61,82,35,0,65,13,34,23,99,95,33,58,72,74,33,39,29,86,86,21,73,68,51
87_2,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744,9744
87_3,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851
87_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
88_0,26,0,96,2,46,25,67,11,18,79,32,28,35,9,41,3,42,18,25,49,1,20,11,53,76,75,87,4,23,73,56,62,91,90,57,90,37,79,43,77,0,35,48,86,42,12,26,33,74,85,30,71,32,54,17,35,78,18,16,74,45,68,41,43,18,3,98,57,84,24,21,82,31,99,31,13,29,62,80,16,82,85,76,48,46,70,58,76,59,100,78,70,79,72,36,16,61,77,12,29,44,30,42,5,94,21,38,68,96,44,31,66,49,19,98,61,98,43,8,48
88_1,30,4,18,27,79,68,56,13,35,65,64,100,36,96,22,15,66,86,47,86,43,18,99,53,41,11,63,95,93,4,15,77,41,24,42,83,76,24,60,84,1,39,12,43,46,25,49,55,22,72,58,58,76,47,28,34,21,55,78,29,94,62,41,99,58,94,55,26,74,74,5,15,87,77,22,80,41,88,52,22,43,13,7,97,54,64,27,40,18,30,78,54,0,43,78,86,54,32,84,35,19,85,12,22,48,12,90,86,88,31,51,60,61,77,71,6,90,29,26,56
88_2,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975,18975
88_3,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408
88_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
89_0,3,40,5,7,31,80,29,1,64,49,23,22,78,67,26,74,74,10,75,78,25,6,20,37,5,88,95,58,53,95,10,76,30,74,48,10,22,72,37,55,99,88,61,8,65,93,49,66,11,71,61,90,34,31,53,72,19,36,59,44,47,62,44,68,54,62,39,90,14,0,39,78,59,20,65,49,28,43,60,100,61,99,5,69,53,64,45,96,28,45,95,41,58,86,82,16,5,49,61,39,92,51,47,86,1,76,33,93,10,45,5,58,75,68,24,73,93,40,98,76
89_1,95,55,99,31,0,98,46,93,37,60,96,90,18,56,9,84,39,41,75,74,57,69,23,99,95,99,100,67,38,33,81,67,34,60,67,17,17,84,28,85,84,29,90,18,55,74,63,24,27,66,69,36,67,47,11,98,23,62,56,27,52,81,61,68,66,4,96,16,90,68,38,75,98,52,55,98,83,80,24,92,88,99,68,42,10,39,77,85,45,21,73,68,25,46,49,17,11,94,52,100,77,37,52,79,27,78,72,25,61,12,51,3,56,44,57,48,19,54,6,27
89_2,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719,9719
89_3,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793
89_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
90_0,82,80,2,16,9,24,93,71,49,56,0,4,59,81,15,56,84,75,73,28,3,26,53,75,93,83,94,6,9,91,46,26,13,56,94,34,84,97,10,75,59,85,98,50,22,8,4,13,18,62,47,24,28,86,22,33,43,79,77,0,29,25,21,72,14,20,50,48,33,55,28,48,47,95,16,21,99,15,42,73,5,74,57,21,4,30,0,20,42,66,10,19,95,44,58,45,53,67,55,83,65,13,4,14,44,64,59,25,9,43,84,99,94,76,40,83,0,100,11,61
90_1,80,78,82,21,62,39,16,20,92,13,23,81,93,53,13,100,22,78,73,86,1,4,54,57,60,94,12,14,91,87,31,90,37,18,58,90,1,79,50,66,26,43,54,70,87,18,64,97,91,25,33,58,99,93,82,54,39,27,76,53,91,44,47,89,8,79,47,82,47,6,49,13,84,17,13,75,14,37,71,43,36,29,30,88,26,32,30,75,58,72,28,7,48,100,100,26,91,10,94,87,89,40,56,64,40,21,65,36,48,16,43,84,36,2,65,49,37,68,20,79
90_2,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252,2252
90_3,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330
90_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
91_0,59,47,36,33,2,56,97,73,62,7,54,63,96,15,93,6,33,65,17,21,25,64,8,44,82,67,74,80,43,54,99,51,53,10,3,71,60,94,93,56,55,83,75,8,79,38,55,73,30,18,65,14,31,67,73,8,97,50,19,47,51,85,98,2,66,5,17,78,11,84,5,45,11,14,9,91,52,53,67,94,85,1,37,97,36,69,41,53,41,50,86,63,88,19,31,30,31,14,5,71,80,6,20,35,62,77,3,31,56,86,76,97,49,21,12,8,96,25,1,4
91_1,31,70,20,50,70,66,5,52,35,82,63,98,5,45,97,49,70,66,54,27,84,12,97,32,29,52,23,3,40,5,53,77,46,28,35,83,48,54,94,51,3,37,23,6,85,13,46,45,14,41,1,1,59,29,50,1,35,37,63,15,43,41,48,46,100,11,57,82,49,54,71,47,69,20,50,91,42,77,16,56,14,25,81,82,100,4,53,52,79,37,91,44,72,97,46,68,38,64,18,96,11,51,84,31,74,37,55,65,76,31,95,60,18,95,31,83,18,17,13,50
91_2,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899,8899
91_3,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
91_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
92_0,21,30,44,4,92,17,89,36,44,83,57,68,61,61,60,70,72,19,35,83,65,27,58,29,28,88,100,95,77,84,84,38,29,7,3,49,25,65,11,99,30,27,64,24,27,85,61,25,26,69,4,31,97,42,96,16,68,43,46,1,27,32,89,58,99,80,51,71,90,14,66,49,61,87,23,91,72,49,86,81,80,95,21,38,69,24,31,22,100,9,43,32,1,83,70,61,70,13,80,66,53,82,30,28,48,1,85,73,68,56,2,43,16,34,19,31,68,57,41,63
92_1,5,53,7,62,59,3,81,56,18,82,75,100,21,39,77,90,96,1,83,32,3,22,45,72,17,79,74,60,94,12,19,66,93,71,10,19,75,90,18,22,41,44,83,91,67,7,6,0,16,75,9,39,66,65,3,62,44,61,91,36,1,70,72,27,93,14,19,84,90,26,50,28,20,91,74,61,30,53,70,73,34,31,8,88,36,78,99,67,55,2,100,56,19,77,16,72,63,41,85,74,93,94,60,52,39,9,38,14,75,63,97,100,69,44,98,29,13,39,17,3
92_2,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773
92_3,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
92_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
93_0,89,47,86,56,74,19,48,96,24,54,52,27,51,0,12,69,36,91,86,5,35,34,77,44,14,78,66,5,17,17,19,17,53,31,40,73,69,72,48,14,39,95,34,57,12,46,72,45,58,97,38,25,77,23,40,19,23,41,15,32,83,49,98,88,96,19,75,80,28,8,14,95,40,9,60,74,98,40,19,62,86,32,87,63,91,38,49,81,15,72,18,9,32,27,4,3,30,16,51,66,22,87,40,48,43,42,64,47,12,5,27,66,31,38,1,29,21,37,61,55
93_1,16,13,7,89,66,40,13,13,30,88,90,85,36,38,32,88,75,82,81,74,58,45,45,40,36,83,31,68,28,90,2,12,13,64,47,55,84,94,58,35,72,48,49,75,89,5,22,44,53,25,62,13,20,78,18,59,82,90,8,81,49,47,91,60,21,9,49,57,60,91,19,11,67,15,78,31,98,54,46,5,14,93,96,54,79,95,74,1,45,36,47,24,57,15,22,87,10,83,37,4,21,2,82,68,93,29,32,19,93,72,93,6,91,81,38,76,8,35,37,31
93_2,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589,8589
93_3,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
93_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
94_0,96,17,98,9,100,77,8,8,40,77,87,14,91,20,80,82,85,98,3,71,73,23,0,45,87,14,15,85,11,72,3,61,54,30,90,49,60,71,96,73,38,46,69,94,89,14,34,21,15,28,9,67,47,26,90,68,76,10,25,61,100,52,99,68,60,25,67,55,11,88,64,91,92,9,22,54,45,78,52,63,13,40,55,18,45,92,45,66,96,18,44,59,12,9,52,28,0,66,24,76,74,25,51,80,82,23,6,2,82,52,31,17,98,23,36,45,60,41,46,71
94_1,81,16,77,52,64,8,20,63,73,28,88,95,86,56,90,20,6,40,9,78,41,7,12,49,42,52,6,33,86,73,62,67,94,25,85,96,83,89,73,33,83,15,23,4,48,96,15,95,38,95,46,35,78,99,12,1,32,90,19,47,39,74,44,59,24,15,40,75,2,56,43,24,48,68,38,97,15,86,79,0,67,99,51,13,40,52,52,29,83,50,21,61,8,51,87,25,81,67,45,41,58,74,47,90,52,89,17,36,94,69,74,93,90,50,5,92,26,67,9,15
94_2,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308
94_3,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
94_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
95_0,88,55,14,65,74,12,47,5,68,17,91,99,85,19,87,74,83,36,81,17,75,36,98,60,38,0,82,90,36,39,52,63,93,53,18,46,79,12,58,70,85,8,38,75,80,77,80,75,17,89,40,59,75,3,65,95,21,12,75,51,35,12,81,16,26,75,8,46,49,72,58,12,16,85,20,60,69,11,58,3,30,37,21,32,58,12,39,89,8,64,43,77,19,64,61,82,18,99,13,57,45,77,12,95,9,84,95,43,34,85,57,57,47,97,4,54,66,1,8,62
95_1,34,21,84,84,1,73,96,3,93,43,0,22,0,3,14,40,74,20,64,0,55,100,68,98,27,17,37,51,52,89,30,41,73,59,62,42,14,70,52,11,13,20,31,92,59,97,37,53,81,5,5,5,56,17,60,32,74,89,40,86,50,97,36,98,12,74,9,72,97,85,89,54,45,55,87,63,42,62,24,36,96,87,39,80,6,65,68,38,11,33,39,32,11,60,9,39,32,97,83,87,42,46,16,3,83,31,17,35,63,98,35,52,97,29,85,50,22,56,42,20
95_2,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207,9207
95_3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
95_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
96_0,45,25,8,96,6,86,80,69,21,14,60,63,77,17,36,95,82,32,76,44,43,50,0,94,47,32,72,73,4,34,1,94,92,68,72,21,44,96,87,72,90,25,51,77,61,21,0,100,50,84,83,91,58,29,88,14,56,28,97,34,97,10,87,73,92,28,85,45,74,17,80,67,29,7,65,87,75,17,58,24,60,59,69,5,11,22,5,51,100,44,64,82,57,45,45,89,41,9,0,52,14,14,89,86,69,71,81,63,21,21,40,30,69,67,93,59,58,44,1,47
