P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
439_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
440_0,8,85,53,48,37,48,16,86,11,72,84,35,85,46,70,95,76,31,39,91,48,29,60,89,93,86,72,2,1,15,59,44,46,97,63,35,45,16,73,62,41,5,53,77,23,37,12,96,65,30,60,70,100,7,60,2,23,32,86,72,54,13,79,87,97,74,61,76,29,15,37,15,74,12,2,18,60,38,27,8,62,96,25,23,58,21,43,34,84,25,97,61,26,18,14,31,5,82,44,24,66,8,6,53,49,0,34,98,54,59,12,28,49,7,1,31,96,24,42,89
440_1,96,7,37,72,82,44,54,66,29,61,52,0,37,77,55,10,97,22,28,35,40,82,22,29,57,75,30,54,65,82,99,94,46,28,59,26,74,8,99,65,8,60,13,33,93,66,43,62,52,68,56,54,22,77,100,5,36,94,66,53,68,45,100,14,19,53,91,25,59,0,80,86,83,4,54,26,40,19,12,62,8,28,99,43,14,77,15,1,66,69,64,46,29,23,7,69,75,37,83,87,92,27,20,5,56,90,64,5,80,0,9,41,25,14,33,69,72,14,49,83
440_2,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074
440_3,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
440_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
441_0,65,74,72,35,73,46,61,69,55,91,45,63,83,59,14,82,32,23,79,36,92,48,78,67,15,68,18,10,26,28,82,22,60,60,49,10,35,96,77,94,99,68,46,81,30,37,35,11,83,55,1,30,26,90,24,34,66,32,69,50,7,75,31,77,23,68,83,15,74,58,52,30,79,76,99,98,53,52,81,30,89,38,43,46,53,38,69,45,35,4,55,5,11,17,53,93,51,98,70,94,11,1,26,78,95,43,6,63,34,31,96,83,4,27,57,92,93,78,45,76
441_1,14,57,97,10,68,100,1,62,74,99,26,29,16,81,83,99,88,7,32,89,71,51,72,50,46,53,77,93,69,37,67,65,56,61,0,61,65,68,14,75,4,33,94,31,88,44,36,4,76,6,8,86,16,17,74,76,45,59,19,5,5,51,10,1,71,71,17,29,19,14,85,34,93,46,63,4,29,24,61,46,79,67,27,2,21,6,70,68,56,29,59,53,94,73,75,4,77,35,58,55,1,91,59,29,96,64,32,46,22,35,88,91,82,8,44,34,78,53,48,67
441_2,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773,4773
441_3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
441_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
442_0,3,58,20,21,34,79,98,46,56,62,99,62,90,6,61,5,84,86,8,14,75,20,83,21,62,80,7,4,62,62,14,91,17,11,47,82,78,58,89,64,60,8,34,77,63,20,34,68,87,56,3,33,11,10,9,57,60,77,22,56,83,51,68,37,96,78,11,81,38,34,13,19,73,33,77,44,88,11,20,87,94,85,100,21,83,25,74,41,26,95,84,58,89,20,32,43,97,28,70,3,88,85,30,86,64,71,6,6,14,21,95,8,20,0,28,20,71,0,25,84
442_1,44,87,43,52,38,8,5,92,80,27,76,37,8,41,55,20,89,93,15,9,70,55,69,31,86,59,47,75,9,66,8,27,26,46,96,27,80,52,39,92,27,60,100,16,30,57,94,12,83,12,56,87,44,93,94,25,84,65,57,81,33,88,81,62,7,51,60,91,99,2,59,57,95,54,53,69,43,47,85,98,53,43,37,51,87,62,50,43,72,81,34,42,23,33,74,48,74,28,44,93,85,57,65,91,19,79,81,29,27,53,3,17,79,18,4,90,71,97,19,91
442_2,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078
442_3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
442_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
443_0,40,11,17,31,78,96,71,30,40,30,53,13,78,69,37,81,24,29,34,12,56,83,27,69,32,23,27,80,46,90,38,37,47,12,45,19,85,22,45,91,86,58,35,52,90,35,79,62,51,65,3,84,59,10,98,95,100,44,79,30,96,64,11,44,20,65,31,58,86,81,6,42,71,63,78,98,98,1,12,80,27,12,58,51,38,23,72,33,55,40,25,78,90,66,99,35,23,71,93,33,98,100,93,20,13,84,15,56,29,2,7,15,83,99,32,97,56,18,49,19
443_1,25,98,59,11,35,53,71,29,57,58,9,48,89,13,26,38,56,31,14,97,75,27,94,84,73,29,65,9,85,34,28,39,29,71,95,44,34,48,26,74,58,50,54,14,97,77,74,38,12,22,5,97,84,19,19,41,76,24,85,55,8,17,41,49,78,99,91,94,36,28,85,59,13,21,33,23,65,45,49,93,78,67,50,59,64,8,84,19,21,87,59,92,93,91,35,3,72,57,66,72,3,89,25,52,10,34,33,44,63,2,84,29,62,92,64,64,34,61,56,62
443_2,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699,3699
443_3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
443_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
444_0,68,23,74,14,24,18,63,60,79,54,65,62,34,83,68,19,63,70,69,79,70,63,24,61,52,9,38,41,35,82,83,85,69,18,37,28,73,60,40,5,66,20,62,10,69,13,85,5,24,75,86,37,27,52,80,60,97,97,3,21,48,85,11,97,89,81,56,28,0,86,24,40,43,47,75,48,10,81,99,28,34,21,27,29,18,20,92,36,48,40,6,10,89,57,87,26,98,89,93,2,84,89,28,51,54,14,22,35,29,4,22,77,34,52,98,24,86,53,62,96
444_1,86,23,61,54,57,59,69,76,95,20,76,65,24,86,19,9,7,53,52,61,19,43,90,25,46,92,18,14,52,46,57,72,17,18,93,38,61,66,81,43,93,55,59,68,94,88,97,61,89,60,100,39,88,96,10,14,59,5,67,34,39,77,21,3,71,8,77,64,0,40,2,37,98,66,63,71,74,63,85,96,77,22,80,36,86,11,0,23,52,45,17,62,8,66,58,36,0,33,75,67,90,23,0,57,89,93,40,67,66,76,74,42,45,53,32,77,41,0,85,99
444_2,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822
444_3,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
444_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
445_0,57,25,23,7,22,13,95,85,14,71,43,71,32,40,4,24,43,35,5,31,68,74,27,27,23,54,3,9,42,79,9,87,96,38,21,14,14,83,58,53,25,92,53,21,96,42,34,56,9,61,99,30,2,16,54,100,47,6,1,44,12,46,74,23,61,32,24,81,76,76,81,65,28,88,20,42,9,5,36,80,100,1,98,43,96,75,86,65,96,12,70,94,19,10,63,36,22,14,69,79,36,78,47,97,88,64,30,45,99,9,35,23,25,13,31,8,18,23,4,57
445_1,56,90,35,38,5,82,77,8,96,77,28,63,33,67,0,69,83,84,42,2,83,88,64,24,88,15,26,40,28,19,5,62,41,19,17,45,22,52,46,18,36,11,9,87,23,85,34,42,73,98,69,59,15,0,98,19,9,71,52,65,57,11,14,66,64,37,47,87,6,80,57,60,73,57,22,9,56,25,21,77,64,13,56,33,31,95,30,7,99,4,21,52,51,9,88,4,22,60,72,73,42,13,63,96,76,62,92,64,92,2,32,26,8,100,79,48,20,6,35,2
445_2,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827,827
445_3,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
445_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
446_0,42,33,75,40,50,59,23,3,57,93,67,100,90,2,80,79,95,68,37,33,24,84,34,30,41,18,79,60,84,68,93,82,38,69,89,16,10,49,86,29,16,13,76,7,46,78,56,8,47,85,31,61,65,23,39,19,8,85,14,87,66,34,88,68,70,46,56,92,1,74,81,3,72,92,16,20,42,70,100,43,17,16,61,34,40,82,49,86,99,97,52,8,84,64,49,1,71,100,85,37,44,85,29,32,80,43,98,97,42,3,71,53,51,42,31,57,30,82,32,39
446_1,60,93,93,82,75,21,54,41,32,89,22,47,17,93,26,61,49,21,92,33,32,14,21,59,27,33,23,2,54,7,21,0,72,1,15,79,98,17,1,84,9,54,5,22,93,55,21,70,99,69,18,64,83,45,0,25,49,79,71,14,5,18,27,49,59,29,65,46,23,36,72,9,30,53,97,16,97,25,92,85,73,45,49,58,59,66,47,89,50,95,33,87,77,96,77,31,86,39,4,41,43,41,80,33,20,64,98,12,20,86,98,89,61,29,19,31,22,4,82,71
446_2,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
446_3,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
446_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
447_0,33,64,14,66,41,40,28,18,44,27,75,14,65,72,29,58,74,38,60,80,23,85,6,48,56,30,83,100,85,73,38,67,69,69,35,49,28,93,42,74,54,45,61,86,76,96,76,10,69,33,78,17,41,87,100,68,66,77,79,89,35,3,26,89,8,41,94,77,52,63,56,13,34,8,22,100,97,49,39,98,98,49,5,32,98,91,97,99,59,22,29,57,91,33,85,96,5,34,63,2,93,40,82,84,7,45,97,18,44,7,97,63,97,29,60,94,75,66,89,74
447_1,64,0,55,17,59,56,83,0,99,30,19,33,23,51,49,56,53,9,71,44,48,93,65,7,45,77,40,70,36,66,91,49,81,33,40,79,2,59,28,39,1,82,20,7,17,6,2,4,75,55,46,84,99,50,21,47,26,19,71,58,47,72,58,85,15,54,70,24,64,92,49,70,55,43,26,66,84,56,96,13,28,29,6,99,28,6,54,48,10,64,27,29,8,92,30,60,64,80,61,78,32,34,7,16,58,68,70,48,66,63,91,84,59,37,87,40,78,86,45,2
447_2,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044,2044
447_3,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
447_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
448_0,42,94,53,63,83,53,26,57,19,3,37,21,37,4,45,93,65,76,22,73,87,42,52,70,57,59,59,58,35,40,54,95,7,71,25,87,69,35,62,56,7,10,49,50,100,91,76,50,66,87,31,95,46,71,82,70,39,29,60,6,7,37,47,65,26,48,43,73,5,5,32,15,74,66,84,36,57,31,9,90,64,53,44,60,89,60,61,95,98,19,76,63,91,86,55,5,41,91,93,0,29,78,25,19,70,49,19,23,53,6,35,61,11,42,18,35,97,68,63,24
448_1,83,35,1,4,87,0,88,91,44,75,61,45,88,19,95,39,25,54,47,21,68,40,78,74,4,78,79,96,75,13,67,56,43,12,95,15,4,37,71,73,79,80,29,83,88,21,30,2,94,81,26,23,91,68,40,60,56,1,21,47,32,74,5,35,25,90,74,64,33,68,8,13,100,91,47,47,20,75,6,70,68,91,5,95,88,28,7,92,13,17,18,59,84,86,84,47,21,79,6,63,28,41,31,72,74,64,14,27,61,33,28,65,45,35,12,26,11,21,21,47
448_2,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618,6618
448_3,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
448_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
449_0,65,97,28,51,36,94,50,65,31,50,44,17,53,37,32,62,99,81,19,67,60,42,5,91,81,23,91,97,95,47,50,21,76,94,53,98,56,95,9,3,82,38,50,43,77,13,64,21,15,80,90,22,14,28,9,37,98,34,16,63,78,84,83,4,4,66,59,82,51,12,99,54,2,3,9,69,37,86,71,61,10,23,36,66,47,100,53,27,62,64,71,46,25,36,2,75,22,81,71,1,80,0,24,24,95,42,0,79,88,0,3,48,7,75,85,79,61,32,50,27
449_1,47,30,54,65,10,96,94,94,66,45,15,20,50,47,9,42,90,29,88,37,77,82,11,10,43,15,33,44,41,13,73,18,82,50,93,65,23,25,78,13,32,1,67,85,8,13,91,16,38,68,2,65,87,41,94,44,90,42,62,56,4,50,10,82,22,7,63,91,11,94,47,54,74,71,77,64,41,1,48,79,23,43,16,5,75,56,34,3,73,82,42,26,99,82,48,64,85,85,53,97,57,30,32,59,82,62,67,75,54,5,89,7,29,18,71,15,99,10,65,14
449_2,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691,6691
449_3,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
