P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
670_3,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
670_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
671_0,24,53,33,45,52,11,83,95,85,37,20,66,33,5,65,87,54,33,4,68,2,82,68,75,61,19,41,84,87,71,44,7,92,90,88,15,67,21,62,28,49,43,72,85,8,39,38,12,33,63,64,73,63,17,71,90,12,38,96,47,44,35,46,1,10,16,58,51,25,91,38,24,20,7,8,11,24,73,40,92,48,76,59,7,27,68,92,49,83,54,19,42,28,27,24,41,72,36,51,22,6,93,59,67,16,92,30,33,68,31,29,80,21,7,50,47,16,55,84,70
671_1,30,65,73,56,51,27,30,40,20,23,12,37,3,44,49,53,10,5,43,80,45,35,40,80,34,64,75,85,14,100,38,60,42,34,64,66,51,53,73,58,81,85,39,62,46,80,76,35,79,35,37,2,4,13,90,14,16,1,20,75,12,86,17,38,91,45,70,45,54,100,11,94,6,31,81,39,78,69,21,22,25,65,44,39,69,56,19,68,97,75,85,28,63,81,68,74,50,67,73,58,11,71,97,79,11,26,69,91,56,11,79,64,57,46,42,74,58,1,92,23
671_2,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785,6785
671_3,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
671_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
672_0,46,18,9,54,43,99,27,15,37,58,21,76,12,40,57,10,89,70,63,58,46,0,92,10,65,57,76,3,78,45,57,4,15,47,99,6,67,42,47,68,36,17,78,7,18,52,90,65,84,18,92,2,56,58,80,25,97,71,67,87,57,31,62,71,80,28,84,84,44,80,75,16,82,68,29,67,86,35,71,44,40,43,85,27,0,21,22,60,68,23,9,2,63,13,40,72,72,18,91,65,14,53,59,82,1,93,8,14,90,96,56,50,11,9,72,13,1,55,57,72
672_1,46,74,91,41,71,97,45,70,65,72,100,56,11,52,60,26,85,35,19,6,7,87,57,16,27,95,100,54,49,26,91,72,58,71,22,49,83,70,40,83,5,7,21,95,5,63,34,87,44,43,11,32,57,50,14,88,33,4,70,52,89,77,87,1,17,61,27,77,85,79,42,53,58,34,1,22,80,63,16,75,29,68,100,99,22,7,48,20,96,45,24,36,10,69,50,20,99,81,64,68,2,74,100,13,39,64,93,26,51,64,60,8,18,36,54,13,63,65,62,24
672_2,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257,2257
672_3,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
672_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
673_0,72,0,41,85,21,27,77,87,13,68,72,35,76,28,3,38,68,38,42,15,32,9,9,32,22,84,79,12,44,53,84,55,72,57,46,71,87,86,35,47,82,40,34,80,75,89,91,61,72,32,33,56,84,76,57,9,85,41,75,92,97,41,4,97,74,91,57,100,51,24,30,97,82,6,71,7,90,12,74,5,76,68,36,7,36,28,54,75,92,21,92,66,82,6,49,27,99,15,27,4,75,76,10,18,89,2,11,60,86,65,34,14,97,87,31,15,15,22,43,15
673_1,56,90,20,93,84,3,79,46,63,60,27,72,65,55,73,42,51,96,67,97,9,52,69,35,36,1,21,80,39,35,43,47,43,64,92,59,73,81,34,90,52,49,64,85,4,15,29,94,38,71,76,9,24,44,19,98,75,70,74,66,44,74,5,98,53,62,63,91,17,40,42,48,60,8,2,42,66,76,15,46,56,1,56,1,12,69,58,51,0,21,90,87,3,65,35,100,28,71,44,88,52,28,56,80,74,97,8,36,47,86,50,35,80,79,87,30,19,85,35,1
673_2,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043,5043
673_3,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180
673_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
674_0,7,13,42,73,52,16,57,71,55,44,44,80,32,13,58,3,74,63,20,39,86,20,75,45,86,17,35,64,79,93,99,54,25,28,81,0,11,19,42,44,87,24,11,44,69,77,80,52,47,43,19,53,84,71,54,22,91,5,80,57,97,13,61,79,49,54,49,55,84,59,83,94,95,3,35,51,57,13,68,58,31,29,56,84,15,0,99,2,97,49,97,19,51,20,23,42,97,50,9,92,67,72,1,13,42,90,63,1,62,89,20,10,76,90,37,62,73,44,91,63
674_1,2,56,93,30,76,41,94,18,56,58,55,92,45,48,57,19,2,55,5,6,26,65,72,65,3,84,2,54,33,26,43,95,54,7,60,34,28,65,30,72,43,56,89,87,88,39,60,46,9,35,75,44,72,94,85,27,83,8,38,16,79,56,52,64,83,48,44,79,63,58,40,94,25,81,40,29,40,13,53,16,80,27,56,3,47,10,18,24,69,86,91,62,44,19,54,56,99,20,49,100,69,74,29,48,25,57,84,8,81,11,50,78,71,44,57,31,60,83,4,41
674_2,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442,3442
674_3,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646
674_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
675_0,6,80,62,22,8,20,21,71,4,100,100,50,36,65,15,1,20,73,89,18,94,79,11,44,36,73,30,100,33,82,90,95,92,38,29,57,46,55,41,80,29,49,49,31,63,47,55,32,55,35,7,99,36,47,78,99,38,20,43,28,6,67,25,12,44,55,98,15,2,60,72,84,7,27,24,1,82,84,70,16,25,100,26,78,54,54,37,2,24,75,90,39,49,41,40,56,20,97,30,86,97,97,16,11,49,99,44,37,13,96,74,37,80,35,73,71,58,42,31,30
675_1,75,48,79,83,29,94,22,35,93,66,58,88,100,14,0,60,40,2,75,73,16,27,37,29,13,89,95,96,58,2,19,78,70,20,63,28,65,80,3,19,71,87,98,17,91,78,82,21,18,95,54,86,3,17,1,23,69,99,30,16,95,43,79,56,31,59,91,25,87,51,34,88,16,1,71,98,70,92,40,47,91,65,86,42,39,42,61,52,99,8,23,85,20,79,52,43,87,42,5,69,13,69,29,32,79,80,85,70,32,95,28,84,50,15,73,4,72,73,35,75
675_2,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
675_3,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473
675_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
676_0,100,0,70,82,19,62,90,62,100,71,70,52,14,78,60,95,21,62,7,15,34,82,84,16,73,50,31,33,35,38,53,17,94,37,54,93,79,51,19,17,87,30,67,84,0,90,56,83,83,50,12,13,2,84,21,70,10,31,66,3,90,76,30,74,36,84,83,7,97,16,21,45,67,15,34,90,29,30,30,56,88,50,29,74,58,48,84,26,41,77,8,7,40,95,51,84,12,47,66,62,59,16,65,98,18,10,89,64,12,66,66,12,96,82,11,98,30,98,76,90
676_1,86,62,85,51,56,52,35,28,8,90,85,74,98,93,33,46,61,13,66,59,28,1,29,10,70,63,72,72,27,27,78,47,81,33,52,89,34,43,98,78,1,93,29,94,63,66,41,60,79,52,85,94,64,15,4,31,71,38,6,91,78,27,64,92,99,33,30,96,42,9,7,46,17,17,9,48,6,64,76,26,93,66,1,18,68,100,34,6,48,19,8,76,40,36,12,56,72,85,28,66,62,18,68,34,59,46,62,82,19,37,97,53,21,41,24,90,88,96,48,64
676_2,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494,11494
676_3,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456
676_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
677_0,42,68,73,21,1,59,84,0,52,98,88,45,78,81,80,88,48,50,45,60,21,60,16,18,53,63,23,94,22,86,69,96,47,23,6,78,72,100,89,86,12,63,17,57,23,38,97,15,88,70,42,80,83,18,72,36,36,1,58,55,25,33,100,51,18,70,46,93,29,99,7,84,40,46,7,30,48,44,58,50,17,13,93,72,12,18,71,71,47,71,54,25,21,71,41,39,37,65,45,16,53,0,34,24,43,0,14,35,48,73,41,47,3,43,29,61,28,72,63,85
677_1,96,69,34,13,17,67,40,65,67,98,30,97,54,53,46,18,93,10,88,86,44,26,20,18,92,12,46,13,52,20,52,8,37,77,76,0,2,64,42,15,53,51,10,59,61,17,62,29,87,95,81,96,68,61,34,52,65,6,8,41,94,47,5,41,95,100,69,71,82,68,89,44,63,83,87,53,50,4,23,4,54,92,77,21,63,59,97,73,62,4,41,71,21,6,79,52,50,77,46,23,89,45,34,33,18,6,94,17,41,62,68,28,77,52,97,5,57,3,90,70
677_2,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062,12062
677_3,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408,2408
677_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
678_0,32,55,16,48,51,38,67,18,19,21,0,86,61,55,47,34,31,67,31,99,72,29,35,77,19,95,69,35,14,87,21,12,85,94,52,23,7,82,3,90,46,54,72,57,38,14,27,54,31,50,78,56,66,73,82,73,25,0,15,47,28,76,25,53,36,54,28,86,38,60,33,3,38,10,12,25,53,72,23,12,83,83,89,34,92,24,40,93,3,33,84,1,73,90,31,39,14,13,98,74,82,16,4,25,20,95,72,10,73,9,50,56,23,37,74,89,92,55,97,32
678_1,72,42,15,86,44,4,56,49,95,38,16,7,21,91,74,11,84,62,22,64,17,22,9,15,58,53,77,54,82,90,22,88,51,50,25,58,7,69,40,7,71,59,95,25,71,45,77,80,5,62,42,16,37,79,85,32,51,67,28,82,44,95,22,25,92,11,53,30,2,14,87,3,11,6,11,52,45,43,30,32,76,97,73,50,53,16,5,30,8,76,75,31,66,53,52,55,66,21,94,55,48,79,72,31,27,70,42,70,48,0,36,73,51,59,55,69,51,23,25,17
678_2,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667,15667
678_3,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146
678_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
679_0,29,59,91,63,70,29,94,33,65,65,86,10,18,19,76,70,37,32,57,88,74,63,44,8,3,43,9,25,87,13,88,30,1,99,35,28,18,4,39,51,98,10,99,85,4,17,70,94,25,14,40,9,68,41,82,29,80,76,62,99,47,94,71,43,55,100,2,96,65,5,95,68,98,92,70,75,52,28,19,96,58,45,23,94,20,2,85,40,18,91,38,64,41,66,75,85,15,82,89,30,59,3,8,52,27,17,56,76,44,1,58,82,54,67,53,7,46,66,2,2
679_1,55,74,31,93,89,40,93,66,33,67,6,48,38,51,31,46,15,69,82,58,68,21,1,10,9,80,57,74,66,78,30,33,26,77,95,7,76,90,5,43,60,32,48,92,80,3,88,97,100,72,41,95,26,58,60,30,14,61,10,34,22,90,94,43,32,14,75,60,20,34,22,55,34,63,45,83,83,62,51,42,18,1,72,72,17,6,81,78,4,61,81,70,1,72,19,5,8,83,9,43,76,39,20,19,45,57,52,70,68,82,56,9,35,52,33,22,32,64,25,63
679_2,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224,17224
679_3,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294
679_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
680_0,23,67,44,40,43,100,31,27,83,60,67,83,72,11,88,28,45,94,22,64,35,91,40,79,65,9,66,64,5,33,95,43,4,48,16,70,40,55,67,96,32,74,20,32,78,58,57,63,34,78,4,100,7,40,4,57,55,30,81,14,76,2,4,80,81,51,44,46,72,21,13,14,33,1,56,42,70,27,35,89,31,82,98,12,69,57,4,29,75,80,54,25,79,8,83,82,24,54,50,71,1,77,58,47,24,82,72,87,31,54,94,6,46,73,77,31,37,81,56,15
680_1,2,41,79,9,87,14,23,25,53,8,59,65,51,27,77,20,35,86,16,0,84,41,13,88,67,40,63,88,2,78,0,37,68,54,29,74,86,8,89,49,22,28,24,89,14,17,17,14,16,33,1,52,90,97,39,97,66,95,76,45,91,80,4,53,56,40,95,52,82,78,78,67,46,25,86,95,61,89,50,95,61,78,94,57,11,25,39,91,11,78,92,70,90,12,13,59,92,78,43,78,74,2,3,32,54,4,20,26,24,5,66,97,14,93,24,73,81,16,8,50
