P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
296_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
297_0,56,39,33,31,63,48,31,9,88,52,40,54,76,28,94,63,63,79,70,53,36,15,2,30,34,81,37,27,29,17,8,2,77,62,10,40,44,31,67,99,92,87,11,87,48,80,23,88,39,13,35,34,90,47,22,26,59,87,96,20,21,55,2,69,25,90,63,37,32,27,21,60,18,82,12,100,3,67,26,51,3,40,43,38,35,81,74,9,6,17,56,20,90,56,53,21,45,63,84,33,35,14,24,100,25,34,87,0,25,52,60,33,21,46,87,47,47,53,34,81
297_1,49,9,46,42,77,95,23,86,84,47,100,98,9,41,91,100,66,93,25,75,28,83,72,90,35,77,89,39,46,93,35,40,41,41,49,24,0,74,43,66,27,95,0,92,4,85,44,86,71,52,70,92,43,65,86,79,36,92,84,86,17,50,97,4,21,69,77,66,39,56,14,41,6,9,100,17,71,42,46,65,46,12,76,85,52,85,70,25,1,98,10,85,5,41,30,84,4,96,67,48,89,5,97,96,13,37,97,31,67,59,41,70,75,73,36,1,36,62,1,59
297_2,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044,114044
297_3,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335,92335
297_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
298_0,37,27,58,96,54,94,84,68,99,17,49,30,16,53,62,0,45,73,49,53,96,64,96,53,64,53,82,64,46,4,100,30,8,81,27,82,66,39,57,79,6,12,86,66,95,55,98,71,68,78,64,45,20,61,15,35,99,47,4,83,85,58,62,17,7,9,14,99,30,40,41,82,98,9,73,40,77,8,65,8,76,92,45,58,98,34,23,25,45,50,99,75,45,72,23,96,73,57,67,88,77,12,82,90,71,18,71,9,17,74,21,44,23,18,70,3,58,14,29,94
298_1,45,76,57,16,96,23,71,46,96,98,39,83,19,76,89,57,54,76,84,54,17,0,33,33,37,63,1,46,50,34,36,0,18,97,48,90,85,2,9,6,79,73,37,99,65,91,71,30,48,27,46,4,97,62,49,54,67,96,31,55,19,17,53,24,28,0,2,45,11,52,37,64,13,44,6,40,1,56,78,19,48,50,15,52,35,28,4,53,97,23,86,10,47,33,5,100,23,8,64,22,78,1,28,63,75,99,83,37,69,18,6,53,15,81,40,36,33,13,72,36
298_2,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750,197750
298_3,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145,73145
298_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
299_0,9,8,97,15,21,50,79,100,44,92,87,64,36,96,70,100,75,70,80,47,84,76,79,82,89,73,58,54,11,44,34,35,40,52,74,8,88,60,45,58,96,69,77,82,6,91,80,42,91,6,98,51,99,91,96,21,72,60,62,60,29,69,1,60,91,56,45,35,15,16,4,36,44,55,85,48,43,87,45,77,26,53,47,89,87,13,33,20,52,51,16,24,48,3,60,52,73,59,27,33,95,0,3,84,57,0,81,64,83,87,54,63,66,9,84,15,20,22,39,98
299_1,7,67,46,73,91,17,93,47,48,20,35,52,94,8,89,61,16,76,87,100,16,49,27,80,70,32,54,50,74,0,30,18,28,82,47,32,64,16,53,68,88,0,80,29,45,61,76,31,76,71,100,4,55,76,40,28,45,96,93,51,13,37,45,90,99,31,14,94,10,33,30,83,38,41,11,70,45,8,86,27,50,28,42,17,47,33,61,31,84,44,65,50,17,57,18,76,32,75,50,27,97,8,68,7,6,79,83,30,89,72,8,19,68,46,6,15,90,8,86,55
299_2,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348,10348
299_3,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550
299_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
300_0,80,97,39,50,82,50,24,66,6,65,98,57,14,100,9,41,92,46,0,80,95,23,38,100,75,42,10,62,57,39,92,24,26,31,53,35,20,64,36,5,12,36,77,68,84,87,9,76,37,6,41,62,78,43,76,36,35,100,47,1,34,95,56,19,31,27,63,58,41,52,36,57,66,10,4,22,64,32,74,47,46,15,22,59,34,93,88,40,71,10,57,33,2,1,51,93,61,63,27,42,28,72,5,83,56,53,7,92,9,64,73,12,23,43,1,55,24,74,14,27
300_1,34,49,66,71,15,100,18,91,32,69,69,51,18,66,7,9,2,16,39,7,36,44,1,17,89,14,27,89,39,66,58,81,60,4,73,81,63,84,9,48,94,41,95,85,28,3,72,20,67,38,1,55,10,24,77,15,94,82,78,58,2,2,83,96,31,63,88,49,20,68,79,21,99,3,25,99,74,88,49,36,26,13,54,99,61,86,88,83,33,89,66,90,0,58,15,95,73,81,99,15,36,52,24,73,99,92,94,79,17,38,27,37,62,98,24,61,8,1,65,56
300_2,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858,8858
300_3,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
300_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
301_0,46,7,95,100,13,10,82,67,78,40,90,44,6,64,35,72,55,23,84,95,86,22,90,30,47,96,63,21,8,89,21,46,41,88,66,58,45,85,90,59,92,25,9,5,11,0,38,37,14,55,30,9,24,64,58,28,73,6,92,66,72,41,40,92,88,60,87,19,52,15,65,79,68,1,38,16,15,20,46,29,24,17,84,34,61,73,13,21,26,4,6,78,51,29,50,54,81,81,70,25,87,20,26,99,39,73,22,32,23,82,13,93,47,66,42,34,66,44,67,15
301_1,80,81,22,91,35,71,43,90,29,30,22,65,24,85,8,61,84,36,33,67,64,14,85,45,19,61,60,50,40,26,13,96,82,56,67,74,97,10,21,77,96,46,4,12,27,8,82,97,95,15,53,66,13,16,25,10,4,47,4,13,66,0,63,21,93,26,97,60,72,19,39,95,4,45,12,17,94,89,57,92,24,30,31,63,85,5,29,79,81,43,75,52,72,24,82,55,63,45,41,74,84,4,34,36,37,76,63,50,86,68,33,71,29,35,68,74,83,65,24,28
301_2,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763,4763
301_3,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997
301_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
302_0,31,96,11,32,49,45,39,15,0,39,56,73,89,95,35,34,99,72,99,75,82,66,68,25,86,8,100,45,36,59,79,85,56,88,21,65,23,0,87,83,97,15,56,85,37,80,37,58,13,37,21,39,93,99,77,89,47,31,19,83,37,89,91,83,30,39,28,19,50,7,35,42,27,74,81,98,68,66,17,41,58,61,80,93,70,3,63,71,5,56,45,17,60,1,41,87,68,38,80,74,3,26,30,98,41,51,64,25,2,75,90,43,4,58,36,45,40,79,53,34
302_1,21,70,98,81,87,30,87,89,48,53,79,3,71,59,63,47,98,99,22,63,47,4,47,43,79,60,19,86,78,2,69,72,26,79,99,17,81,91,69,52,84,38,35,36,90,39,76,77,14,93,19,17,78,23,86,40,18,37,38,67,98,63,91,61,50,89,42,33,23,79,22,57,29,24,88,42,81,19,65,76,74,26,85,29,1,3,89,16,98,85,29,21,42,62,27,8,60,89,3,82,53,49,74,88,27,78,68,14,99,38,81,99,17,48,70,50,19,30,55,61
302_2,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327
302_3,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633
302_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
303_0,75,62,66,23,69,68,56,52,68,98,0,88,52,77,27,90,91,4,85,81,3,64,97,29,8,98,25,10,72,90,75,90,12,22,19,69,44,85,44,20,7,71,2,66,18,64,83,72,33,9,34,34,18,56,55,11,74,45,78,21,48,99,23,5,19,36,40,46,96,42,94,62,10,96,24,19,28,36,33,38,80,7,79,37,82,19,98,67,39,19,67,80,11,45,11,92,19,97,75,38,62,14,67,13,37,5,50,24,16,4,57,60,56,20,20,28,49,20,81,84
303_1,50,98,54,4,68,78,75,57,69,92,7,55,42,16,23,28,98,45,88,88,3,86,14,54,15,57,11,60,80,90,33,51,79,38,63,52,25,5,65,25,84,82,6,54,97,29,56,21,26,24,48,37,92,1,11,12,24,41,19,20,11,60,82,81,52,79,40,5,33,67,20,68,51,77,82,57,88,79,61,21,0,100,26,51,36,19,23,75,61,86,3,18,31,61,72,37,10,20,35,22,30,76,43,19,10,7,75,96,16,3,35,62,21,61,32,67,21,25,41,77
303_2,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285,9285
303_3,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636
303_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
305_0,25,22,41,38,45,60,70,98,26,3,18,34,55,12,86,55,56,71,75,82,52,18,13,39,48,73,74,13,27,21,94,31,77,22,60,26,23,67,65,90,75,6,18,6,54,71,35,7,98,69,56,24,27,90,64,27,31,80,92,44,100,88,78,31,82,5,11,28,100,3,43,64,1,40,53,62,83,13,38,27,2,6,59,72,87,96,13,19,50,50,11,93,50,99,1,98,11,24,57,75,62,6,52,97,62,7,43,93,59,98,89,62,92,41,92,60,87,83,41,100
305_1,79,61,32,41,55,6,4,63,64,34,67,10,18,56,80,53,78,67,38,38,81,53,26,73,5,81,43,40,25,78,78,78,67,96,95,64,25,57,87,40,52,57,42,25,52,60,15,15,41,50,61,68,75,100,69,71,68,56,75,53,9,49,58,0,54,60,91,21,20,13,26,0,46,80,51,7,15,41,15,96,88,20,4,11,55,1,63,25,4,17,34,84,78,52,57,95,19,82,46,78,96,7,73,72,22,28,62,12,41,5,9,28,19,90,71,70,48,71,92,39
305_2,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872
305_3,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
305_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
305_0,25,22,41,38,45,60,70,98,26,3,18,34,55,12,86,55,56,71,75,82,52,18,13,39,48,73,74,13,27,21,94,31,77,22,60,26,23,67,65,90,75,6,18,6,54,71,35,7,98,69,56,24,27,90,64,27,31,80,92,44,100,88,78,31,82,5,11,28,100,3,43,64,1,40,53,62,83,13,38,27,2,6,59,72,87,96,13,19,50,50,11,93,50,99,1,98,11,24,57,75,62,6,52,97,62,7,43,93,59,98,89,62,92,41,92,60,87,83,41,100
305_1,79,61,32,41,55,6,4,63,64,34,67,10,18,56,80,53,78,67,38,38,81,53,26,73,5,81,43,40,25,78,78,78,67,96,95,64,25,57,87,40,52,57,42,25,52,60,15,15,41,50,61,68,75,100,69,71,68,56,75,53,9,49,58,0,54,60,91,21,20,13,26,0,46,80,51,7,15,41,15,96,88,20,4,11,55,1,63,25,4,17,34,84,78,52,57,95,19,82,46,78,96,7,73,72,22,28,62,12,41,5,9,28,19,90,71,70,48,71,92,39
305_2,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872
305_3,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
305_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
306_0,52,44,4,87,43,11,27,58,20,65,100,16,46,1,52,97,94,6,3,88,70,76,75,87,17,13,39,97,37,26,93,78,89,94,64,91,99,10,6,97,12,15,74,9,31,73,10,63,35,20,2,83,37,54,13,84,99,18,63,46,43,2,87,29,17,21,11,8,39,86,47,82,16,26,15,8,48,65,93,66,55,21,6,45,61,69,43,61,24,66,58,29,84,47,1,18,1,79,39,90,2,7,84,46,16,37,54,88,38,12,73,5,44,0,57,72,69,50,65,30
306_1,65,15,94,44,64,81,87,37,75,65,61,44,59,79,77,45,75,82,70,63,63,20,38,56,93,97,66,62,3,22,86,57,30,69,28,56,72,95,86,15,61,19,26,59,19,3,81,100,82,24,92,14,24,30,85,12,60,25,18,59,86,26,57,48,44,2,36,24,73,94,74,9,70,76,5,89,76,51,40,79,49,66,70,25,40,41,9,17,45,21,53,53,73,34,54,56,20,61,69,98,67,17,97,70,53,74,86,26,93,80,56,85,43,85,0,86,24,10,87,75
