P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
11652_1,97,82,55,78,58,44,95,47,53,99,35,31,48,68,51,46,27,92,44,16,71,63,66,59,29,97,7,59,24,70,16,90,84,90,25,39,88,99,50,12,55,30,75,2,20,56,94,22,47,88,55,28,48,47,15,79,84,63,92,86,69,75,57,13,45,82,42,0,44,53,25,24,3,6,91,54,46,54,22,7,54,43,31,21,35,86,91,5,56,99,52,8,41,41,54,22,98,65,29,51,96,91,94,12,31,52,41,96,86,92,36,30,64,3,81,22,25,83,23,2
11652_2,16,95,95,89,11,45,44,85,43,50,14,21,98,39,7,98,76,57,86,66,98,17,68,73,49,48,36,31,93,59,19,77,97,24,25,68,18,2,93,77,4,41,89,20,80,65,49,57,61,33,7,74,78,79,19,60,77,59,93,90,77,40,59,32,94,10,46,22,54,59,63,30,57,89,100,83,53,75,9,37,4,10,94,55,40,71,54,85,29,40,68,61,11,5,20,89,75,17,54,69,63,50,67,68,54,33,25,57,1,8,17,32,37,22,19,24,10,59,69,1
11652_3,55,80,40,13,48,13,69,26,28,7,10,44,71,47,16,94,85,54,19,28,77,24,54,91,19,77,60,20,48,13,17,32,76,76,68,8,53,1,46,58,47,33,97,88,51,72,90,35,81,21,85,32,87,14,33,64,18,88,69,98,54,22,64,77,41,57,14,97,48,73,5,57,78,2,15,85,80,99,72,77,43,71,16,74,96,2,45,93,16,39,9,5,20,26,40,53,17,73,36,69,94,8,6,71,51,34,75,8,87,75,10,90,7,61,6,75,95,25,5,82
11652_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11653_0,98,17,98,58,17,85,92,88,22,87,81,12,20,54,33,14,8,22,71,3,20,75,18,84,67,58,64,58,40,50,34,77,20,51,52,0,48,53,38,98,88,93,48,27,95,66,5,19,12,54,99,95,79,63,78,99,83,52,20,97,21,99,3,11,99,57,88,80,75,46,76,95,42,5,26,72,48,24,6,1,45,9,28,21,58,25,21,66,4,38,41,18,1,97,29,48,53,93,72,17,9,62,4,57,26,82,50,26,95,73,23,66,98,54,76,73,70,16,86,31
11653_1,90,89,4,86,45,77,32,61,6,87,34,66,100,37,19,90,58,96,44,84,11,33,97,12,0,13,22,33,90,18,27,49,28,15,3,71,96,3,7,66,3,18,72,41,24,91,63,77,78,30,69,46,87,82,51,94,10,41,60,52,21,64,18,30,7,81,11,64,55,59,38,44,79,21,96,40,3,91,46,52,57,66,34,19,38,74,75,52,92,48,85,65,21,13,42,4,82,30,81,47,31,16,11,3,66,30,49,95,81,18,28,74,50,1,38,25,71,22,0,60
11653_2,33,64,65,75,5,80,96,58,31,6,97,84,43,77,50,92,85,9,17,5,85,22,63,56,28,95,21,74,86,72,17,85,78,100,21,88,18,47,56,36,4,74,49,5,31,26,33,23,13,39,63,79,24,93,3,61,42,76,94,10,41,19,36,65,50,27,21,63,70,79,7,6,17,87,28,69,79,86,78,88,88,90,37,76,55,64,63,62,59,99,56,48,62,1,17,52,75,83,32,12,68,3,75,28,76,33,80,94,5,36,3,45,68,73,80,62,79,43,11,75
11653_3,8,42,17,39,21,42,49,54,11,21,68,23,51,78,73,17,25,35,66,58,35,2,45,97,20,37,61,95,39,26,0,1,32,84,37,74,34,93,19,74,74,78,57,50,92,55,18,91,83,42,18,31,36,40,71,15,56,23,61,10,5,7,86,12,91,75,96,87,64,43,45,94,36,89,41,94,74,68,79,22,64,89,35,62,57,36,9,28,8,16,35,8,28,50,27,76,69,31,84,70,15,74,19,65,43,33,95,30,34,90,51,32,22,20,71,12,37,19,87,50
11653_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11654_0,48,94,50,16,36,21,57,20,94,39,27,52,22,92,78,73,41,99,13,75,75,8,76,86,93,5,54,78,99,89,98,26,87,69,90,59,80,62,31,74,20,17,61,52,82,87,86,16,58,52,2,59,31,29,50,18,92,99,31,30,75,82,80,33,36,57,70,75,49,31,49,81,53,6,67,39,24,5,4,14,23,1,82,33,80,42,15,29,17,55,48,71,92,35,81,38,88,35,81,8,80,36,52,6,24,17,57,95,73,65,69,90,34,38,53,25,0,62,56,90
11654_1,64,93,25,39,8,76,98,88,79,70,95,65,71,48,22,85,31,35,52,91,91,53,80,7,84,37,68,83,76,99,39,28,0,88,32,71,64,2,45,41,56,73,30,93,74,79,77,31,81,40,89,17,0,61,6,3,60,44,58,78,90,87,5,39,59,33,58,37,59,90,15,91,61,4,74,75,97,70,88,98,29,88,40,16,62,100,12,23,73,93,51,44,10,29,2,39,80,22,78,50,51,95,68,14,91,63,48,16,38,32,80,7,24,70,4,46,91,79,90,9
11654_2,72,48,1,14,77,36,77,86,88,98,63,69,63,95,64,73,83,64,43,43,15,64,27,63,49,79,42,26,20,45,58,41,1,82,92,70,11,53,42,96,76,93,74,47,33,97,55,64,55,66,85,98,16,96,97,8,67,67,35,12,61,18,7,53,57,26,80,23,43,34,10,47,78,66,35,12,73,46,79,35,16,64,38,70,85,34,21,23,40,30,73,59,90,97,64,60,64,96,74,87,69,81,20,63,28,21,31,84,61,24,37,16,16,17,81,97,71,35,9,21
11654_3,12,12,99,49,36,30,14,21,56,28,31,65,41,8,5,73,85,49,88,46,25,82,16,83,19,84,13,80,41,8,76,24,74,34,82,58,5,54,48,95,16,50,86,1,22,6,5,18,57,84,79,84,70,39,82,23,18,81,61,66,63,21,23,77,82,38,77,23,68,3,23,74,70,83,5,90,26,48,93,31,76,90,51,11,4,87,60,42,70,74,87,94,35,82,74,53,3,76,4,17,44,87,21,62,7,87,46,46,72,45,40,80,82,57,61,27,21,25,32,89
11654_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11655_0,91,73,73,48,2,86,89,17,98,7,85,21,45,67,51,98,28,20,41,51,29,92,62,53,34,69,77,52,28,60,94,87,17,20,31,13,37,3,98,3,74,50,2,15,64,22,97,96,71,2,16,96,48,100,1,57,52,16,42,7,14,3,37,90,24,36,75,26,79,89,60,19,46,8,90,12,86,98,89,7,32,55,23,78,61,9,26,48,1,92,30,55,70,25,13,32,2,99,25,40,53,47,60,71,83,55,50,72,56,56,81,32,41,99,1,48,40,85,68,98
11655_1,35,44,97,9,66,12,80,76,64,67,43,82,87,8,78,12,67,68,43,96,13,72,9,61,70,69,1,98,8,64,90,46,17,72,34,46,31,2,56,92,28,30,98,77,51,3,81,15,15,95,63,42,73,97,64,28,56,7,21,44,50,58,43,84,86,55,91,44,30,99,32,64,79,38,53,26,12,20,66,90,51,24,35,0,87,93,9,91,33,80,71,89,2,51,25,31,31,54,11,57,40,8,1,24,62,48,9,90,39,25,63,61,24,88,62,12,77,63,34,16
11655_2,2,80,46,98,27,81,65,44,63,95,1,63,50,84,66,33,17,62,11,9,96,77,3,74,1,78,42,22,100,52,59,71,59,47,49,100,3,7,72,75,77,91,60,74,99,12,55,48,65,39,32,47,43,43,30,89,32,57,55,12,18,95,10,79,83,23,70,64,91,18,18,26,32,36,55,42,35,63,61,73,42,34,34,9,53,93,43,83,99,90,4,51,67,83,26,79,42,16,5,96,1,97,26,80,92,65,12,89,78,50,80,68,81,4,89,99,62,35,53,15
11655_3,69,92,2,83,66,29,65,30,73,82,66,97,4,34,47,5,63,81,93,84,30,33,82,40,3,71,6,21,82,74,74,87,86,41,99,96,88,54,38,30,67,38,28,51,66,3,51,53,34,83,90,92,94,28,64,37,10,20,80,97,70,18,33,54,74,80,63,95,39,93,30,55,98,66,15,45,30,26,45,46,91,74,69,40,57,2,1,20,5,42,77,33,53,60,99,49,14,54,53,91,90,66,67,93,50,83,44,41,46,73,45,66,7,52,61,58,57,51,80,19
11655_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11656_0,0,77,23,66,96,58,89,62,24,20,81,46,27,67,15,58,19,79,4,18,65,37,65,11,91,58,67,94,4,64,30,69,2,62,63,20,70,90,20,90,69,70,19,58,51,15,3,11,11,49,74,3,7,4,69,26,89,43,49,44,0,66,57,88,91,23,28,51,85,70,8,41,18,43,55,76,83,67,6,83,8,76,47,54,74,37,98,28,70,45,19,36,49,39,22,72,35,0,27,2,49,94,48,13,4,20,31,22,79,32,87,88,12,90,84,10,89,89,53,86
11656_1,5,35,75,94,52,78,38,20,49,69,77,79,86,60,91,89,23,22,40,11,26,84,95,25,77,40,37,72,68,82,72,11,83,92,56,23,97,14,5,52,69,33,52,81,96,9,21,14,40,43,69,22,89,59,27,71,55,21,45,25,27,14,7,81,45,8,39,48,50,34,60,79,31,39,72,23,77,61,36,89,72,98,57,30,51,10,67,96,35,8,52,17,79,51,73,95,94,30,89,18,0,91,51,16,61,81,88,29,10,61,62,41,62,35,40,53,17,38,78,33
11656_2,70,76,5,27,60,40,41,83,39,41,58,49,63,14,91,11,47,95,26,90,70,83,15,72,58,50,16,61,97,24,23,58,15,20,19,42,16,33,5,61,24,2,88,31,64,68,44,8,86,68,38,58,51,68,43,58,7,39,21,20,27,56,32,8,26,43,72,88,43,0,18,90,48,9,59,51,94,65,21,16,98,5,34,92,85,20,12,99,67,35,39,97,9,37,59,100,9,90,30,65,19,45,15,95,58,83,44,97,54,59,74,67,2,33,16,40,76,31,76,3
11656_3,15,40,27,14,21,27,56,63,21,15,85,30,95,44,28,82,45,32,27,75,84,47,45,88,74,84,86,82,6,48,37,93,8,1,90,92,26,2,0,58,53,82,28,80,36,88,49,23,71,21,92,2,47,46,100,33,5,40,77,36,58,49,21,88,54,64,82,78,37,16,79,97,37,51,62,66,80,36,38,16,97,72,60,45,73,65,41,9,77,82,78,66,90,23,71,35,43,20,48,20,73,89,16,94,55,78,83,37,76,89,81,66,27,38,53,59,71,15,65,4
11656_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11657_0,45,45,66,26,10,56,70,43,69,90,38,67,41,92,59,72,20,78,89,52,2,72,41,95,61,32,92,42,47,85,78,88,48,54,64,99,100,24,61,61,80,5,45,96,98,16,57,7,86,8,47,82,17,55,15,12,99,94,68,9,89,97,93,26,41,94,74,3,52,42,90,41,14,45,53,92,66,49,41,25,12,81,37,11,77,44,61,27,65,42,75,93,55,50,12,25,14,30,45,95,71,34,14,66,63,19,33,60,0,69,2,61,13,28,69,15,5,4,7,52
11657_1,61,73,86,3,22,48,95,53,67,54,19,30,41,60,59,65,68,52,71,33,41,66,42,30,32,0,67,32,12,19,63,96,37,64,24,85,86,43,60,62,85,13,53,12,49,17,23,37,20,9,64,59,48,51,66,69,84,76,12,74,23,19,8,99,62,28,5,78,32,87,4,53,7,53,47,99,8,73,40,44,66,100,8,16,10,90,81,93,88,59,34,52,55,92,44,13,60,12,54,74,85,86,97,53,74,4,17,54,80,40,75,65,87,47,29,64,55,30,35,60
11657_2,5,39,26,13,12,40,88,17,67,1,59,1,14,60,79,89,32,39,88,61,8,41,53,1,97,91,38,55,0,86,1,11,18,53,16,38,17,87,84,3,90,81,26,1,4,92,28,23,36,50,95,61,59,72,54,77,66,40,18,55,74,8,58,76,90,37,55,70,39,92,8,51,48,1,97,45,8,1,63,37,7,15,26,21,42,47,71,24,38,7,83,1,5,58,14,25,27,18,77,38,11,37,88,41,97,28,70,7,24,22,74,19,81,41,3,57,7,99,73,9
11657_3,47,53,42,94,37,62,27,47,48,0,44,39,24,4,56,3,3,63,42,33,55,6,60,70,21,57,40,15,11,94,54,45,60,83,35,68,88,28,41,20,10,19,45,34,77,0,58,82,48,68,80,52,25,43,52,36,25,75,56,40,34,34,82,62,66,38,65,51,20,8,25,63,73,29,33,81,47,58,83,51,87,40,26,0,3,15,20,96,90,8,40,45,85,79,37,8,24,4,44,99,63,37,83,52,60,65,21,32,92,8,29,89,62,80,70,35,86,7,28,57
11657_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11658_0,53,14,66,31,44,65,40,72,65,29,30,60,51,90,29,68,48,0,3,80,70,6,20,99,21,91,83,83,12,43,87,20,42,23,57,22,3,80,2,80,63,84,95,91,71,40,78,67,2,55,42,73,10,92,72,51,63,23,65,65,91,17,22,88,22,41,58,50,75,75,45,83,0,45,9,87,15,31,100,73,62,93,75,53,65,9,24,79,82,22,31,94,33,49,71,76,58,3,85,19,73,97,15,16,42,9,88,44,5,18,76,94,96,9,81,97,99,50,92,52
11658_1,33,56,50,1,5,32,59,22,42,44,97,4,16,87,4,97,29,21,47,6,80,17,33,74,24,9,78,68,9,16,22,8,76,14,68,3,47,17,13,73,42,11,97,24,8,85,51,33,29,94,100,37,86,52,56,8,39,89,57,39,76,28,77,100,47,58,77,57,11,42,0,93,6,66,53,38,35,42,44,65,42,1,22,75,96,59,24,53,65,69,44,37,59,28,6,23,27,89,47,65,33,97,30,77,81,87,30,87,71,10,82,67,1,68,7,29,24,6,79,0
11658_2,36,24,26,10,23,70,0,91,55,76,32,22,94,3,41,66,69,3,49,16,69,11,11,91,6,38,81,26,57,59,74,100,50,21,56,5,81,43,69,71,13,76,26,0,12,84,79,10,98,11,30,98,84,88,24,100,66,75,91,59,31,70,0,90,53,82,5,30,1,70,48,29,54,28,40,23,100,14,5,32,2,5,58,84,53,43,4,36,78,48,34,48,48,15,57,100,63,6,53,89,38,32,41,28,25,79,27,35,36,33,96,28,73,25,45,51,43,93,50,65
11658_3,12,87,14,29,37,62,16,28,84,76,65,74,60,30,35,17,51,79,56,73,16,49,14,67,24,18,87,94,53,70,70,7,79,35,80,17,38,73,83,76,58,26,23,80,53,91,2,58,3,88,91,28,6,70,12,15,17,55,62,12,1,50,75,83,58,61,77,6,12,41,24,36,74,45,28,19,21,97,37,98,45,92,70,13,71,60,76,19,53,98,87,39,20,10,90,21,54,62,11,86,4,59,80,30,40,71,12,100,22,7,6,65,55,7,63,72,21,70,52,97
11658_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11659_0,67,13,10,78,64,33,59,13,58,9,28,72,22,88,95,71,69,88,55,93,83,52,18,47,46,84,89,32,70,84,75,91,83,62,88,28,10,26,71,15,30,82,49,96,88,9,92,55,27,35,13,23,21,64,46,29,81,24,52,25,42,98,95,71,67,30,49,25,60,66,83,40,68,50,31,39,91,78,10,55,9,2,28,64,67,91,75,95,0,92,18,1,20,94,30,68,64,23,100,5,47,17,6,43,99,100,8,18,9,47,50,7,2,49,81,92,65,15,55,73
11659_1,59,12,73,25,26,17,75,35,21,51,4,23,0,43,17,98,69,76,70,58,33,26,9,22,63,59,54,79,23,61,27,55,31,97,57,66,14,35,81,32,28,0,80,7,53,33,84,72,90,31,11,31,9,61,2,12,11,41,77,20,56,54,88,71,69,80,0,29,15,43,20,1,99,14,84,72,51,4,36,41,36,77,80,86,43,9,48,98,52,100,34,10,41,38,85,35,46,18,65,13,59,8,85,58,28,78,12,20,62,19,16,74,19,64,93,52,11,38,92,38
11659_2,5,72,75,72,62,14,65,63,73,0,1,3,29,42,16,78,5,65,32,74,73,62,21,4,2,72,43,48,82,3,29,11,19,60,68,74,30,21,34,18,26,63,22,16,51,76,88,63,25,59,72,74,0,58,28,22,24,32,18,91,79,23,63,37,94,20,96,31,4,75,17,48,27,57,5,93,28,76,23,54,25,18,66,1,63,88,13,25,44,45,12,23,71,46,56,93,88,12,28,66,60,72,47,31,61,72,100,9,46,81,38,99,16,61,67,79,37,67,96,73
11659_3,52,44,43,5,90,0,83,2,33,39,43,93,71,91,21,83,13,46,28,24,41,42,13,67,15,83,57,6,31,38,95,31,47,78,11,5,69,83,100,70,6,95,7,91,32,12,79,4,28,100,85,85,64,65,37,28,9,85,70,90,13,94,51,79,67,47,95,6,80,59,90,53,81,28,27,56,99,67,40,95,20,63,93,75,22,49,4,62,61,69,52,95,85,62,49,18,84,23,74,55,81,70,51,96,77,96,13,57,100,42,3,57,61,67,0,94,11,70,21,75
11659_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11660_0,77,13,10,54,85,0,68,60,16,68,65,17,45,92,96,3,15,42,30,60,83,47,4,10,42,13,83,81,5,32,68,46,64,89,39,71,60,78,79,64,34,47,51,78,19,41,7,52,89,63,22,16,98,80,31,33,91,41,14,4,40,99,77,56,52,85,6,75,60,36,42,56,32,62,65,20,33,31,41,16,24,9,9,37,36,11,48,64,49,88,56,63,68,33,15,28,50,15,81,43,89,41,90,70,68,48,7,8,12,77,4,30,45,82,80,96,61,10,55,52
11660_1,41,49,84,54,53,75,55,65,58,76,28,57,61,9,49,76,85,99,67,35,55,9,92,82,41,65,26,23,5,62,54,73,3,99,49,28,77,56,12,66,89,45,88,100,69,50,41,27,35,76,65,31,88,88,0,66,20,39,72,36,30,61,11,0,84,22,44,85,20,16,47,42,30,83,73,39,63,15,4,100,13,98,60,40,1,48,45,43,43,83,51,66,78,90,39,55,30,31,90,43,54,61,85,26,47,69,60,81,13,55,84,92,25,95,18,7,18,17,83,5
11660_2,70,44,7,28,80,38,36,25,8,58,51,30,60,78,83,37,13,30,70,83,37,45,28,58,50,25,87,84,12,70,88,98,33,90,49,98,82,1,61,51,27,0,19,99,10,13,83,28,82,93,84,95,78,19,33,83,35,19,35,67,89,16,38,34,4,43,95,41,62,89,15,90,53,50,84,33,24,66,58,83,93,24,49,35,47,48,3,28,70,15,37,3,93,50,27,38,59,69,95,73,66,92,28,61,95,69,96,53,26,44,64,41,62,89,15,95,45,16,24,61
11660_3,20,16,22,88,40,13,90,23,31,8,55,97,87,97,37,69,66,31,18,4,50,85,58,77,88,69,28,42,5,93,77,87,58,45,60,4,16,78,49,94,98,65,64,55,35,76,32,52,68,36,27,27,61,1,24,92,48,55,66,51,99,64,98,90,0,17,52,65,34,15,29,45,6,67,88,34,92,43,97,38,12,93,61,11,87,3,41,58,85,17,22,73,22,36,70,0,16,40,100,69,9,9,36,93,37,81,72,89,29,82,0,59,87,59,11,96,60,46,16,71
11660_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11661_0,85,5,65,48,11,41,57,12,44,67,30,51,77,6,2,88,0,100,92,73,77,41,35,31,89,35,20,40,58,92,48,20,94,56,87,71,4,35,35,85,1,88,51,8,20,19,8,23,17,16,92,49,31,91,59,33,24,68,98,17,22,76,37,52,77,23,36,96,96,19,87,74,92,57,1,78,15,51,58,31,79,66,72,28,22,45,55,73,83,19,34,11,25,4,28,67,74,19,100,84,44,37,68,66,18,90,24,89,44,25,22,14,24,75,47,82,92,32,57,78
11661_1,80,85,9,42,81,32,7,52,43,50,90,26,74,77,21,42,67,41,71,76,81,19,49,100,50,91,91,75,13,35,56,56,31,51,31,21,7,16,67,28,71,66,69,43,56,66,82,59,56,90,6,38,52,13,15,56,92,59,45,10,52,55,81,97,49,49,77,10,39,45,69,24,22,59,60,65,22,34,50,40,63,29,56,57,34,88,1,63,20,17,98,87,71,15,36,92,63,61,75,0,94,44,35,30,80,60,90,77,87,99,75,49,37,46,62,14,89,52,69,98
11661_2,48,17,29,0,14,12,52,79,76,77,25,77,69,28,66,5,46,98,63,13,80,30,3,33,44,48,81,96,44,7,7,28,85,97,87,54,7,87,65,27,7,52,26,1,41,43,18,44,14,26,77,4,23,51,67,86,27,2,88,0,22,37,76,52,38,4,8,56,23,34,89,47,52,4,63,22,32,56,5,56,80,46,78,21,1,86,4,1,83,97,21,70,61,36,55,82,96,58,60,42,82,91,68,96,29,38,83,86,31,63,77,83,24,21,86,47,3,90,37,26
11661_3,60,52,51,73,70,17,6,63,95,56,33,5,44,3,75,73,0,74,98,24,25,63,98,43,51,73,34,70,29,47,3,14,69,52,34,29,48,8,15,6,84,85,66,35,96,74,99,64,11,22,65,82,84,28,93,4,36,28,57,63,62,72,68,55,42,31,61,18,75,6,45,15,35,34,15,27,15,61,84,42,71,13,26,74,10,45,26,61,34,23,91,52,53,71,61,86,58,56,34,92,92,92,53,96,39,95,41,59,90,76,7,25,84,12,16,36,74,6,90,91
11661_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11662_0,15,46,61,60,48,17,61,55,27,62,98,63,68,5,85,39,22,70,65,17,38,7,69,100,7,67,78,97,49,30,76,39,58,80,59,25,44,70,74,34,48,15,87,11,17,46,30,52,92,23,24,51,25,29,67,23,92,91,29,90,100,9,23,44,9,16,68,4,65,100,57,80,27,100,23,17,93,65,14,86,40,82,25,3,99,97,15,44,19,43,77,24,21,83,78,81,28,65,73,78,81,28,96,73,8,40,58,14,31,17,34,46,64,75,66,94,77,95,94,18
11662_1,15,48,35,86,15,52,50,40,82,68,90,37,79,99,62,81,3,15,89,21,91,53,2,97,96,84,2,26,92,4,21,18,67,24,35,46,89,31,12,78,3,68,33,46,68,59,22,14,55,50,71,52,85,22,79,13,22,91,42,70,19,23,81,88,96,39,10,61,15,7,38,0,71,91,28,97,5,56,28,94,73,97,59,50,65,31,59,68,54,66,38,84,78,27,60,78,64,17,5,89,98,68,78,32,71,84,54,48,42,23,59,86,29,87,77,28,66,29,34,51
11662_2,94,68,99,19,68,95,87,65,15,75,46,54,88,75,75,31,15,66,9,60,14,65,13,85,69,12,13,68,62,18,75,90,13,20,85,29,72,65,37,20,3,20,16,55,22,68,55,67,27,95,20,61,61,13,56,80,40,8,37,44,93,76,52,5,26,53,90,3,16,45,48,25,21,91,55,30,28,45,59,34,91,77,18,17,72,48,57,51,53,86,80,2,13,32,89,94,52,80,89,5,44,84,87,61,3,47,89,69,95,24,22,98,16,61,44,36,24,86,54,49
11662_3,2,36,16,7,62,71,39,99,9,3,37,0,95,89,15,52,85,1,72,72,1,33,15,38,33,26,94,55,57,40,66,91,4,6,98,40,56,99,10,99,5,74,5,15,4,56,64,49,45,93,86,12,75,32,89,46,66,83,94,33,46,88,48,28,46,6,60,53,68,45,27,71,64,12,77,2,28,92,69,97,70,20,6,83,48,67,55,6,75,23,21,30,77,2,98,60,28,76,4,90,80,44,86,74,4,9,35,40,42,57,22,18,21,37,18,57,39,97,39,45
11662_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
